,status_efflux,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
130,1.0,CCCCCC=CCC=C/C=C/C=C/[C@@H](SCC(NC(C)=O)C(=O)O)[C@@H](O)CCCC(=O)O,BGGYAYMMFYBWEX-VLCULOHFSA-N,BGGYAYMMFYBWEX
131,1.0,O=C(O)C[C@H](O)C[C@H](O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,VGYFMXBACGZSIL-RTBURBONSA-N,VGYFMXBACGZSIL
132,0.0,CC(C)[C@H](C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,SGNBVLSWZMBQTH-PODYLUTMSA-N,SGNBVLSWZMBQTH
133,0.0,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,XNKLLVCARDGLGL-JGVFFNPUSA-N,XNKLLVCARDGLGL
134,1.0,COCC(C#N)NC1CC(OC2CC(O)(C(=O)CO)C=C3C(=O)c4c(c(O)c5c(OC)cccc5c4O)C(=O)C32)OC(C)C1O,GTWCKQOJWHTZRW-UHFFFAOYSA-N,GTWCKQOJWHTZRW
135,1.0,CCCCCCCCCC[S+](O)C[C@H](CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,YICNJLFIFSONPY-ZRYJOUNDSA-O,YICNJLFIFSONPY
136,1.0,CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCNc1ccc([N+](=O)[O-])c2nonc12)COP(=O)(O)OCC(N)C(=O)O,QENCPOQTRXYHHZ-AVJYQCBHSA-N,QENCPOQTRXYHHZ
137,1.0,CC(=O)Nc1ccc(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)cc1,VMRYIAUKIMQZSL-UHFFFAOYSA-N,VMRYIAUKIMQZSL
138,1.0,C[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2C=NOCc1ccc(N)cc1,FYEHOPNUKXXDMO-MHZLTWQESA-N,FYEHOPNUKXXDMO
139,1.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,VOXZDWNPVJITMN-ZBRFXRBCSA-N,VOXZDWNPVJITMN
140,1.0,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,TZBJGXHYKVUXJN-UHFFFAOYSA-N,TZBJGXHYKVUXJN
141,1.0,Cc1ccc2[nH]c(N)nc(=O)c2c1Sc1ccncc1,XHWRWCSCBDLOLM-UHFFFAOYSA-N,XHWRWCSCBDLOLM
142,1.0,O=C(Nc1ccc(OCCO)c(F)c1)c1c[nH]c2c1C(=O)CCC2,MKOVFMPVCHAAGW-UHFFFAOYSA-N,MKOVFMPVCHAAGW
143,0.0,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,RRGUKTPIGVIEKM-UHFFFAOYSA-N,RRGUKTPIGVIEKM
144,1.0,Cn1cc(C(=O)C2CCc3[nH]cnc3C2)c2ccccc21,NTHPAPBPFQJABD-UHFFFAOYSA-N,NTHPAPBPFQJABD
145,1.0,COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,UPKQNCPKPOLASS-UHFFFAOYSA-N,UPKQNCPKPOLASS
146,1.0,Cc1cnc(NCCCN(C)C)c2c1[nH]c1ccc3cc(O)ccc3c12,QROONAIPJKQFMC-UHFFFAOYSA-N,QROONAIPJKQFMC
147,1.0,Cc1ccc(C(=CCN2CCCC2)c2cccc(C=CC(=O)O)n2)cc1,PWACSDKDOHSSQD-UHFFFAOYSA-N,PWACSDKDOHSSQD
148,1.0,COC(=O)C1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,QEVHRUUCFGRFIF-QVNODVLKSA-N,QEVHRUUCFGRFIF
149,0.0,CC(=O)C(=Cc1cn(C)c(=O)n(C)c1=O)C(C)=O,YHCFAKPDEBMDIZ-UHFFFAOYSA-N,YHCFAKPDEBMDIZ
150,0.0,CN(C)CCCCN1CCc2c(n(C)c3ccccc23)C1=O,DXQJZBCFXAFMAA-UHFFFAOYSA-N,DXQJZBCFXAFMAA
151,0.0,CCCCCCOC(=O)C1(O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ZHEHVZXPFVXKEY-BCZBMXOWSA-N,ZHEHVZXPFVXKEY
152,1.0,C=C[C@@H]1C[C@]1(NC(=O)C1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,YMHQYWPVQDRYSQ-FFWNMOSDSA-N,YMHQYWPVQDRYSQ
153,0.0,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,JZUFKLXOESDKRF-UHFFFAOYSA-N,JZUFKLXOESDKRF
154,1.0,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,JFVZFKDSXNQEJW-CQSZACIVSA-N,JFVZFKDSXNQEJW
155,1.0,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,SPFYMRJSYKOXGV-UHFFFAOYSA-N,SPFYMRJSYKOXGV
156,0.0,CNC(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,ZMOPTLXEYOVARP-UHFFFAOYSA-N,ZMOPTLXEYOVARP
157,1.0,CC(C)c1oc(=O)cc2c1[C@H](O)[C@@H]1OC(=O)[C@@]3(C)[C@@H](O)[C@H]4O[C@H]4[C@@]2(C)[C@@H]13,DGNOPGIIPQKNHD-BCCRJNQTSA-N,DGNOPGIIPQKNHD
158,1.0,CCCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc(=O)c2nn(Cc3ccccn3)c(CC)c2[nH]1,NIBCDDKWFDEBEP-UHFFFAOYSA-N,NIBCDDKWFDEBEP
159,0.0,O=CC(CO)OC(C=O)c1c[nH]c(=O)[nH]c1=O,PWWIIFIZPARHSJ-UHFFFAOYSA-N,PWWIIFIZPARHSJ
160,0.0,CC(=O)OC1CCC2(C)C(=CCC3C4Cc5cnn(-c6ccc(F)cc6)c5NC4(C)CCC32)C1,ZVSNDAMRBDBAIS-UHFFFAOYSA-N,ZVSNDAMRBDBAIS
161,1.0,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CN1CCN(C)CC1)OCCO3,RVFGKBWWUQOIOU-NDEPHWFRSA-N,RVFGKBWWUQOIOU
162,1.0,O=C(O)COc1ccc(C(=O)CNC(=O)c2cc3c(s2)CCNC3)cc1OCC(=O)O,NCPUFPHVKAPNOO-UHFFFAOYSA-N,NCPUFPHVKAPNOO
163,0.0,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(=O)CO)C[C@@H]1O[C@H]1C[C@H](N2CCOCC2)[C@H](O)[C@H](C)O1)C3=O,BHKVNYROXZLQFO-PUCKCBAPSA-N,BHKVNYROXZLQFO
164,1.0,C=CCC(N)c1ccccc1-c1noc2ccccc12,AYDSLXXUAYWCBG-UHFFFAOYSA-N,AYDSLXXUAYWCBG
165,1.0,COc1ccc(C=CC(=O)c2cc(OC)c(OC)c(OC)c2)cc1O,IKMOZUDCUBMIRL-UHFFFAOYSA-N,IKMOZUDCUBMIRL
166,0.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,ZEKZLJVOYLTDKK-UHFFFAOYSA-N,ZEKZLJVOYLTDKK
167,1.0,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,WDDPHFBMKLOVOX-AYQXTPAHSA-N,WDDPHFBMKLOVOX
168,1.0,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,HSNPMXROZIQAQD-GBURMNQMSA-N,HSNPMXROZIQAQD
169,0.0,CNC(=O)c1cccc2c(Nc3ccc(NS(C)(=O)=O)cc3OC)c3cccc(C)c3nc12,TWHSQQYCDVSBRK-UHFFFAOYSA-N,TWHSQQYCDVSBRK
170,0.0,COc1cccc2c1[C@@H]1CO[C@@H]3[C@@H]4CC(C(=O)O)[C@H]([C@H](C2)N31)N4C,VOUMVHRRAVBACH-PEEREGMHSA-N,VOUMVHRRAVBACH
171,1.0,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCNc1ccc([N+](=O)[O-])c2nonc12,YADBGDIAIQGSPO-MUUNZHRXSA-O,YADBGDIAIQGSPO
172,1.0,CC1C[C@H]2O[C@@H]3[C@H](O)C[C@@](C)([C@]34CO4)[C@@]2(CO)C(=O)C1=O,PVTUERPXLWOPRX-RQSAQSMCSA-N,PVTUERPXLWOPRX
173,1.0,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,DKGZKTPJOSAWFA-UHFFFAOYSA-N,DKGZKTPJOSAWFA
174,1.0,CCN(CC)CC[n+]1ccc2c(C)c3[nH]c4ccccc4c3c(C)c2c1,YTUYANZCGUYXHF-UHFFFAOYSA-O,YTUYANZCGUYXHF
175,0.0,CN(C)CCCNc1ccc2ncn3c4ccccc4c(=O)c1c23,KWLWSGBEPRFXEU-UHFFFAOYSA-N,KWLWSGBEPRFXEU
176,0.0,CCN(CC)CCNc1ccc2ncn3c4ccc(C(C)(C)C)cc4c(=O)c1c23,VTWOSGUKTWUNPS-UHFFFAOYSA-N,VTWOSGUKTWUNPS
177,1.0,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,XSCGXQMFQXDFCW-UHFFFAOYSA-N,XSCGXQMFQXDFCW
178,1.0,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,LSHVYAFMTMFKBA-TZIWHRDSSA-N,LSHVYAFMTMFKBA
179,1.0,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,WMBWREPUVVBILR-WIYYLYMNSA-N,WMBWREPUVVBILR
180,1.0,O=C1OC[C@H](Cc2cccc(O)c2)C1Cc1cccc(O[C@@H]2OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1,YIGJPNKBAAZMPC-BRICTXCISA-N,YIGJPNKBAAZMPC
181,1.0,CN(C)CCCNc1ccc2ncn3c4ccc(O)cc4c(=O)c1c23,JLQSQGCFCWZQSG-UHFFFAOYSA-N,JLQSQGCFCWZQSG
182,1.0,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,JKKFKPJIXZFSSB-CBZIJGRNSA-N,JKKFKPJIXZFSSB
183,0.0,CCN(CC)CCCCCCCCCNc1ccc2ncn3c4ccc(O)cc4c(=O)c1c23,LUXZVPYCPRHOOS-UHFFFAOYSA-N,LUXZVPYCPRHOOS
184,1.0,C[C@H](CCc1nc(C#N)c(N)o1)[C@H]1CC[C@H]2[C@@H]3[C@H](O)CC4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,OHPBWXLHDZTONA-WUZNIQDVSA-N,OHPBWXLHDZTONA
185,0.0,C[C@H](CCC(=O)NCCC[N+](C)(C)CCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,UMCMPZBLKLEWAF-BCTGSCMUSA-O,UMCMPZBLKLEWAF
186,1.0,CN(CCCC(O[C@@H]1OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cccnc1)N=O,KNPUXTWHFSLCDT-HQROOPOXSA-N,KNPUXTWHFSLCDT
187,1.0,O=C(NCCN1CCN(c2cccc3c2OC[C@@H](CO)O3)CC1)c1ccc(F)cc1,NYSDRDDQELAVKP-GOSISDBHSA-N,NYSDRDDQELAVKP
188,1.0,NC(CCC(=O)NC(CSCCN(CCCl)c1ccc(CCCC(=O)O)cc1)C(=O)NCC(=O)O)C(=O)O,BQVGPQFUMPRIMA-UHFFFAOYSA-N,BQVGPQFUMPRIMA
189,1.0,COc1ccc2c(c1)C(CCCN1CCc3cc(OC)c(OC)cc3C1)CCC2,CRXITWCKFZMSFG-UHFFFAOYSA-N,CRXITWCKFZMSFG
190,1.0,COC(=O)C(N)CSCC=C(C)CCC=C(C)CCC=C(C)C,SIEHZFPZQUNSAS-UHFFFAOYSA-N,SIEHZFPZQUNSAS
191,1.0,COCOc1ccc2c(c1)[C@@H]1OC(=O)O[C@]13CCC(C)=C(CO2)C3(C)C,HWNZRBAYTUAQHG-FXAWDEMLSA-N,HWNZRBAYTUAQHG
192,0.0,COc1cc(NC(=O)c2cnc3ccccc3c2)cc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)c1,IDFFNTINIUWLMJ-UHFFFAOYSA-N,IDFFNTINIUWLMJ
193,1.0,CNCCCC1c2ccccc2C=Cc2ccccc21,BWPIARFWQZKAIA-UHFFFAOYSA-N,BWPIARFWQZKAIA
194,0.0,CCCC1O[C@@H]2C[C@H]3[C@@H]4CC=C5CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,UNISKOOZAQCSPC-KWVAZRHASA-N,UNISKOOZAQCSPC
195,1.0,Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,REHONNLQRWTIFF-UHFFFAOYSA-N,REHONNLQRWTIFF
196,1.0,C=C1C2(C)CC[C@]3(OC(=O)O[C@H]3c3c(OCOC)cccc3C2=O)C1(C)C,FUZGTFBJOUAHQI-ADFYKPTQSA-N,FUZGTFBJOUAHQI
197,0.0,CCOc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](N)CC[C@@H]12,MXLBTISYCZAUPN-BKRJIHRRSA-N,MXLBTISYCZAUPN
198,0.0,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,PJVWKTKQMONHTI-UHFFFAOYSA-N,PJVWKTKQMONHTI
199,0.0,CCCCCCCCC=CC1CCC(CN2CCOCC2)C1=O,RRZRAGDOFTZOJJ-UHFFFAOYSA-N,RRZRAGDOFTZOJJ
200,1.0,CCc1c2c(nc3cc(Br)ccc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,AVCWDSVXRPABRM-QFIPXVFZSA-N,AVCWDSVXRPABRM
201,0.0,COc1cc([C@H]2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3O[C@@H]2CO)ccc1O,SEBFKMXJBCUCAI-OEPDRHGHSA-N,SEBFKMXJBCUCAI
202,1.0,CC1=C2CC(=O)C=C[C@]2(C)[C@@H]2[C@@H](C1)[C@@H]1CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@@H]2O,ZABDAGALHQDSEU-SJLJSBKTSA-N,ZABDAGALHQDSEU
203,0.0,CCN(CC)CCCNc1ccc2nc(C)n3c4ccc(OC)cc4c(=O)c1c23,HUHCJYXNJIVBJY-UHFFFAOYSA-N,HUHCJYXNJIVBJY
204,0.0,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1,OTPNDVKVEAIXTI-UHFFFAOYSA-N,OTPNDVKVEAIXTI
205,0.0,CNCCCC12CCC(c3ccccc31)c1ccccc12,QSLMDECMDJKHMQ-UHFFFAOYSA-N,QSLMDECMDJKHMQ
206,0.0,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,CXOFVDLJLONNDW-UHFFFAOYSA-N,CXOFVDLJLONNDW
207,1.0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)N=C(NC#N)NC2CCCCC2)cc1,SONGOQSZBQZMRR-UHFFFAOYSA-N,SONGOQSZBQZMRR
208,1.0,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,DZZWHBIBMUVIIW-DTORHVGOSA-N,DZZWHBIBMUVIIW
209,0.0,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,ALARQZQTBTVLJV-UHFFFAOYSA-N,ALARQZQTBTVLJV
210,1.0,C[C@@H]1Cc2c(Cl)cc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,RWQKHEORZBHNRI-INHVJJQHSA-N,RWQKHEORZBHNRI
211,0.0,CCCCCCOc1nonc1S(=O)(=O)c1ccccc1,CAMISMQPACOCDV-UHFFFAOYSA-N,CAMISMQPACOCDV
212,1.0,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,PWVXXGRKLHYWKM-LJQANCHMSA-N,PWVXXGRKLHYWKM
213,0.0,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(CC(O)(C(C)=O)CC1OC1CC(n2cc(CCO)nn2)C(O)C(C)O1)C3=O,ULNHGPBMIPXYHL-UHFFFAOYSA-N,ULNHGPBMIPXYHL
214,1.0,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,GCFBRXLSHGKWDP-WTOQYCPUSA-N,GCFBRXLSHGKWDP
215,1.0,CCCCC[C@H](O)C=CC1=C(CC=CCCCC(=O)O)C(=O)CC1,PRFXRIUZNKLRHM-KRWDZBQOSA-N,PRFXRIUZNKLRHM
216,0.0,COc1ccc(-n2c(O)c3c(c2O)C2CC(c4ccccc4)CCC2c2c-3[nH]c3ccccc23)cc1,SGKDJVVUNVSKAZ-UHFFFAOYSA-N,SGKDJVVUNVSKAZ
217,1.0,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(C[C@H](O)C12C)C1(C)CCC(=O)C=C1C[C@H]3O,NNXPHEOMKTVJCJ-POEHYNLOSA-N,NNXPHEOMKTVJCJ
218,0.0,CNCCC=C1c2ccccc2CCc2ccccc21,PHVGLTMQBUFIQQ-UHFFFAOYSA-N,PHVGLTMQBUFIQQ
219,1.0,CC[C@H]1OC(=O)C(C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)CC(C)C(=O)C(C)[C@@H](O)[C@]1(C)O,ULGZDMOVFRHVEP-ZWLFKSPASA-N,ULGZDMOVFRHVEP
220,0.0,O=C1C(Cl)=C(Cl)C(=O)N1c1ccc(F)cc1,IPENDKRRWFURRE-UHFFFAOYSA-N,IPENDKRRWFURRE
221,1.0,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)C(C)C(=O)N[C@H](C)[C@@H](O)c1ccccc1)OC)N(C)C(=O)C(NC(=O)C(NC)C(C)C)C(C)C,DASWEROEPLKSEI-DBJMJIIBSA-N,DASWEROEPLKSEI
222,1.0,COC1=C(C)C(=O)C2=C(C1=O)[C@@H]1[C@H]3CC4=C(C(=O)C(OC)=C(C)C4=O)[C@H](CNC(=O)C(C)=O)N3C(C#N)[C@H](C2)N1C,JNEGMBHBUAJRSX-LPWBHITCSA-N,JNEGMBHBUAJRSX
223,1.0,O=c1c(-c2ccc(OS(=O)(=O)O)cc2)coc2cc(O)cc(O)c12,KIWWRRLFZKBEAL-UHFFFAOYSA-N,KIWWRRLFZKBEAL
224,1.0,CC(N)C(=O)N[C@@H]1[C@@H]2C(C(=O)C[C@H](O)[C@@H]2O)C(=O)O[C@@]1(C)C(Cl)Cl,FPLXNDCDQWJJDE-FOYFRTQDSA-N,FPLXNDCDQWJJDE
225,0.0,CCCCCCCCCCCCCCCC(=O)OCC1OC(OC)C2NP(=O)(N(CCCl)CCCl)OC1C2O,JALYFSGCWRLNPP-UHFFFAOYSA-N,JALYFSGCWRLNPP
226,1.0,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CN)[C@@H](O)[C@H](O)[C@@H]1N,BRAMVBQPXKOSDI-UNIQDSDHSA-N,BRAMVBQPXKOSDI
227,0.0,COc1cc2c(cc1OC)C(SC)C(=O)N(Cc1cccc(OC)c1OC)CC2,CVALYQRNZBJMFA-UHFFFAOYSA-N,CVALYQRNZBJMFA
228,1.0,COc1ccc2nc3c(C)c4ccn(C)cc4c(C)c3c2c1,RDBUEZAMXPXNRH-UHFFFAOYSA-N,RDBUEZAMXPXNRH
229,1.0,CNCCCC(C#N)(c1ccc(OC)c(OC)c1)C(C)C,WLOBUUJURNEQCL-UHFFFAOYSA-N,WLOBUUJURNEQCL
230,1.0,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,AIJTTZAVMXIJGM-UHFFFAOYSA-N,AIJTTZAVMXIJGM
231,1.0,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,XZTUSOXSLKTKJQ-CESUGQOBSA-N,XZTUSOXSLKTKJQ
232,0.0,C=C1C(=O)OCC2C(C(=O)O)=CC3C(C)C(C)=CC123,CRWVSJINJPKGIZ-UHFFFAOYSA-N,CRWVSJINJPKGIZ
233,1.0,CO[C@H]1C=CC=C(C)C(=O)Nc2cc(O)c(NCCCl)c(c2O)C=C(C)C[C@@H](OC)[C@@H](O)[C@H](C)C=C(C)[C@H]1OC(N)=O,VRLDJJYEYKBJFN-BTJNOUQWSA-N,VRLDJJYEYKBJFN
234,1.0,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,GLVWZDCWCRWVFM-BJLOMENOSA-N,GLVWZDCWCRWVFM
235,1.0,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,JCCNYMKQOSZNPW-UHFFFAOYSA-N,JCCNYMKQOSZNPW
236,0.0,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,JLYXXMFPNIAWKQ-GNIYUCBRSA-N,JLYXXMFPNIAWKQ
237,1.0,CC(=O)C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,NABQBYDEMLGCEO-UHFFFAOYSA-N,NABQBYDEMLGCEO
238,0.0,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,XFDJYSQDBULQSI-UHFFFAOYSA-N,XFDJYSQDBULQSI
239,0.0,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3cc(Br)ccc3c21,NMFKDDRQSNVETB-UHFFFAOYSA-N,NMFKDDRQSNVETB
240,1.0,Oc1ccc(-c2cn3c(O)c(Cc4ccccc4)nc3c(Cc3ccccc3)n2)cc1,MGTUVUVRFJVHAL-UHFFFAOYSA-N,MGTUVUVRFJVHAL
241,0.0,C=CCOc1ccccc1OCC(O)CNC(C)C,CEMAWMOMDPGJMB-UHFFFAOYSA-N,CEMAWMOMDPGJMB
242,1.0,C=C[C@@H]1C[C@]1(NC(=O)C1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NC#N,MMHYKQNILQAMTO-JFURNWALSA-N,MMHYKQNILQAMTO
243,1.0,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,VTRAEEWXHOVJFV-UHFFFAOYSA-N,VTRAEEWXHOVJFV
244,0.0,COc1cccc2c1C(CO)N1C(C#N)C3CC(C(=O)O)C(C1C2)N3C,YGWHMSNGVVTUIT-UHFFFAOYSA-N,YGWHMSNGVVTUIT
245,1.0,Cn1cc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)nn1,DUTDDZFCPPOWFH-UHFFFAOYSA-N,DUTDDZFCPPOWFH
246,1.0,N[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,SRPXSILJHWNFMK-ZBEGNZNMSA-N,SRPXSILJHWNFMK
247,1.0,O=C1OCC(Cc2cccc(O)c2)C1Cc1cccc(OS(=O)(=O)O)c1,CGSFDOCYHBJLFW-UHFFFAOYSA-N,CGSFDOCYHBJLFW
248,0.0,CCN(CC)CCNc1ccc2ncn3c4ccc(C)cc4c(=O)c1c23,WFGRXYIXMBRGOU-UHFFFAOYSA-N,WFGRXYIXMBRGOU
249,0.0,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,BXZVVICBKDXVGW-NKWVEPMBSA-N,BXZVVICBKDXVGW
250,1.0,CC1=C2CC(=O)c3ccccc3[C@@H]3OC(=O)O[C@@]3(CC1)C2(C)C,OZGWWNNGKRPVKP-QFBILLFUSA-N,OZGWWNNGKRPVKP
251,1.0,O=CNN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)[C@@H](O)C(O)[C@H]4O)c3c3[nH]c4c(O)cccc4c23)C1=O,WHTCLLAVOBBKHK-CGNGZWPGSA-N,WHTCLLAVOBBKHK
252,1.0,CC(=O)[C@]1(O)C=C2C(=O)c3c(c(O)c4ccccc4c3O)C(=O)C2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1,SZWGDFGULWLMIP-QTYSYGFNSA-N,SZWGDFGULWLMIP
253,1.0,O=C(O)C1CSC(c2nc3ccc(O)cc3s2)=N1,BJGNCJDXODQBOB-UHFFFAOYSA-N,BJGNCJDXODQBOB
254,1.0,Cc1c(Cc2cccnc2)c2c(c(C)c1OC1OC(O)[C@@H](O)C(O)[C@H]1O)SCN2,HHANBTGBPHCXQI-FHIIMIHHSA-N,HHANBTGBPHCXQI
255,1.0,C=c1c(C(=O)NCCNCC)c(C)[nH]c1=Cc1c(O)[nH]c2ccc(F)cc12,ARGDYGCLORWCJG-UHFFFAOYSA-N,ARGDYGCLORWCJG
256,0.0,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,XSDQTOBWRPYKKA-UHFFFAOYSA-N,XSDQTOBWRPYKKA
257,0.0,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,SBUJHOSQTJFQJX-NOAMYHISSA-N,SBUJHOSQTJFQJX
258,0.0,COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OCC(=O)O,RCPRCGQIDXYANB-UHFFFAOYSA-N,RCPRCGQIDXYANB
259,1.0,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,IOUVKUPGCMBWBT-QNDFHXLGSA-N,IOUVKUPGCMBWBT
