,status_pampa,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
1169,1.0,N=c1c2c(-c3ccccc3)c(-c3ccccc3)n(CCc3ccccc3)c2ncn1C1CCN(Cc2ccccc2)CC1,HHCWQWOTQVZKSG-UHFFFAOYSA-N,HHCWQWOTQVZKSG
1170,1.0,Cc1nn(C)c(C)c1-c1cccc2c1CCC(N(C)C)C2,BTTOYOKCLDAHHO-UHFFFAOYSA-N,BTTOYOKCLDAHHO
1171,1.0,COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1,URCVCIZFVQDVPM-UHFFFAOYSA-N,URCVCIZFVQDVPM
1172,1.0,CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,XGZZHZMWIXFATA-UEZBDDGYSA-N,XGZZHZMWIXFATA
1173,1.0,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2C(NC(=O)C(O)c3ccccc3)C(=O)N12,DYAIAHUQIPBDIP-IJGSQOGDSA-N,DYAIAHUQIPBDIP
1174,1.0,Cn1nnnc1Sc1ncnc2scc(-c3cccc4c3sc3ccccc34)c12,DEVPNNKKGPZYFO-UHFFFAOYSA-N,DEVPNNKKGPZYFO
1175,1.0,Nc1nc(N)c2c(OCC3CCN(Cc4ccccc4F)CC3)cccc2n1,GYKIQIOWVKCVBP-UHFFFAOYSA-N,GYKIQIOWVKCVBP
1176,1.0,CNC(=O)C1CCN(C(=O)c2ccc(-c3ncc4cnc(-c5ccccc5)cn34)cc2)CC1,QHNHPFMSCVOBHW-UHFFFAOYSA-N,QHNHPFMSCVOBHW
1177,1.0,CO[C@H]1C=CC=C(C)C(=O)Nc2cc(O)c(NCCN(C)C)c(c2O)C=C(C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(/C)[C@@H]1OC(N)=O,OMOIZFYLRZUABO-ONSPKOBJSA-N,OMOIZFYLRZUABO
1178,1.0,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,OFZCIYFFPZCNJE-UHFFFAOYSA-N,OFZCIYFFPZCNJE
1179,1.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,AFZFFLVORLEPPO-RDWHVLTKSA-N,AFZFFLVORLEPPO
1180,1.0,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1,VHXNKPBCCMUMSW-FQEVSTJZSA-N,VHXNKPBCCMUMSW
1181,1.0,CC(=O)NCCNC(=O)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1,FSYWLZZQTDHGOX-UHFFFAOYSA-N,FSYWLZZQTDHGOX
1182,0.0,C1CCC(COCCc2noc(C3CNC3)n2)C1,FGEZLEBKHSAYSJ-UHFFFAOYSA-N,FGEZLEBKHSAYSJ
1183,1.0,O=C(Nc1cccnc1)c1cccs1,UPLHUDRMLWWFRE-UHFFFAOYSA-N,UPLHUDRMLWWFRE
1184,1.0,CC[C@@H]1C[C@]1(NC(=O)C1C[C@@H]2CN1C(=O)C(C(C)(C)C)NC(=O)OCC(C)(C)CCCCc1cccc3c1CN(C3)C(=O)O2)C(=O)NS(=O)(=O)C1CC1,KUQWGLQLLVFLSM-ZXPYIKHKSA-N,KUQWGLQLLVFLSM
1185,1.0,CC(=CCCC1=CCC(C2=CC(=O)OC2O)OC1O)CCC1=C(C)CCCC1(C)C,FGJIDQWRRLDGDB-UHFFFAOYSA-N,FGJIDQWRRLDGDB
1186,1.0,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,QXWZQTURMXZVHJ-UHFFFAOYSA-N,QXWZQTURMXZVHJ
1187,1.0,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)C(C(=O)O)[C@@H]1c1ccc(OC)cc1,MOTJMGVDPWRKOC-CUWFNYONSA-N,MOTJMGVDPWRKOC
1188,1.0,CC1(C)SCCN(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1C(=O)NO,YKPYIPVDTNNYCN-UHFFFAOYSA-N,YKPYIPVDTNNYCN
1189,1.0,NC(=O)C1C(=O)C[C@@H]2C[C@@H]3Cc4cccc(O)c4C(=O)C3C(=O)[C@]2(O)C1=O,MDYVZYDNBUAVCN-MPIXHSIDSA-N,MDYVZYDNBUAVCN
1190,1.0,CCNC1(C(N)=O)CN(c2nc(C)nc3c(-c4ccc(Cl)cc4)c(-c4ccccc4Cl)nn23)C1,XJFUIILGVMOOHV-UHFFFAOYSA-N,XJFUIILGVMOOHV
1191,1.0,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,WHTVZRBIWZFKQO-UHFFFAOYSA-N,WHTVZRBIWZFKQO
1192,1.0,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C(C(=O)O)C(C)(C)S[C@H]12,UWYHMGVUTGAWSP-MQBCKMQZSA-N,UWYHMGVUTGAWSP
1193,1.0,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(C)=O)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O,YSTRWQVEZGVBLR-VGBVRHCVSA-N,YSTRWQVEZGVBLR
1194,1.0,COC(=O)[C@]12CCC(C)(C)C[C@@H]1C1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,WPTTVJLTNAWYAO-ZREYCQBLSA-N,WPTTVJLTNAWYAO
1195,1.0,FC(F)(F)c1ccccc1-c1cc(C(F)(F)F)c2[nH]c(C3=NOC4(CCCCC4)C3)nc2c1,VSMFCZZEKTVDHM-UHFFFAOYSA-N,VSMFCZZEKTVDHM
1196,1.0,O=C(Nc1ncc([N+](=O)[O-])s1)c1ccccc1O,FDTZUTSGGSRHQF-UHFFFAOYSA-N,FDTZUTSGGSRHQF
1197,1.0,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,AUVVAXYIELKVAI-CKBKHPSWSA-N,AUVVAXYIELKVAI
1198,1.0,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1,QTGAJCQTLIRCFL-UHFFFAOYSA-N,QTGAJCQTLIRCFL
1199,1.0,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2cc(Br)c3c(N)ncnc32)[C@H](O)[C@@H]1O,IQCKJUKAQJINMK-HUBRGWSESA-N,IQCKJUKAQJINMK
1200,1.0,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3csc(N)n3)[C@H]2SC1,QYQDKDWGWDOFFU-WPZCJLIBSA-N,QYQDKDWGWDOFFU
1201,1.0,CC1(C)S[C@@H]2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,BPLBGHOLXOTWMN-ORHYLEIMSA-N,BPLBGHOLXOTWMN
1202,1.0,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1,LUMAEVHDZXIGEP-UHFFFAOYSA-N,LUMAEVHDZXIGEP
1203,1.0,NC(=O)c1cccc(-c2cc(O)cc(OC(=O)NC3CCCCC3)c2)c1,SVYQXUKEUSEONO-UHFFFAOYSA-N,SVYQXUKEUSEONO
1204,1.0,O=C(CCl)Nc1cccc(N=C2NS(=O)(=O)c3ccccc32)c1,JWMFLBAPPIWNGG-UHFFFAOYSA-N,JWMFLBAPPIWNGG
1205,1.0,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,LUKBXSAWLPMMSZ-UHFFFAOYSA-N,LUKBXSAWLPMMSZ
1206,1.0,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,QKDHBVNJCZBTMR-UHFFFAOYSA-N,QKDHBVNJCZBTMR
1207,1.0,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,TYZROVQLWOKYKF-ZDUSSCGKSA-N,TYZROVQLWOKYKF
1208,1.0,O=C(NN=Cc1ccc(O)c(O)c1)c1cc2ccccc2cc1O,SYNDQCRDGGCQRZ-UHFFFAOYSA-N,SYNDQCRDGGCQRZ
1209,1.0,C1=C(c2c[nH]cn2)c2ccsc2CC1,BAADWHDQAKDYLX-UHFFFAOYSA-N,BAADWHDQAKDYLX
1210,0.0,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)C(C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,FABUFPQFXZVHFB-KUCAWJBASA-N,FABUFPQFXZVHFB
1211,0.0,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,UCFGDBYHRUNTLO-QHCPKHFHSA-N,UCFGDBYHRUNTLO
1212,0.0,CCOC(=N)c1nc2ccc3ncnc(Nc4cc(F)c(F)cc4Cl)c3c2s1,VDNZVVPEBHTJCM-UHFFFAOYSA-N,VDNZVVPEBHTJCM
1213,0.0,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,RDLPVSKMFDYCOR-UHFFFAOYSA-N,RDLPVSKMFDYCOR
1214,0.0,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N)C2SC1,HSHGZXNAXBPPDL-UHFFFAOYSA-N,HSHGZXNAXBPPDL
1215,0.0,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,HPNSFSBZBAHARI-RUDMXATFSA-N,HPNSFSBZBAHARI
1216,0.0,NCc1ccccc1CC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12,SLAYUXIURFNXPG-KPMSDPLLSA-N,SLAYUXIURFNXPG
1217,0.0,CO[C@@]1(NC(O)=c2sc(=C(C(N)=O)C(=O)O)s2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,SMRZELGKBINBNK-WBVHZDCISA-N,SMRZELGKBINBNK
1218,0.0,CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C(C(=O)O)C(C)(C)S[C@H]12,GPXLMGHLHQJAGZ-LADRWXRNSA-N,GPXLMGHLHQJAGZ
1219,0.0,CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,JWCSIUVGFCSJCK-CAVRMKNVSA-N,JWCSIUVGFCSJCK
1220,0.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,HVFLCNVBZFFHBT-LRHAYUFXSA-O,HVFLCNVBZFFHBT
1221,0.0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,SHGAZHPCJJPHSC-YCNIQYBTSA-N,SHGAZHPCJJPHSC
1222,0.0,Nc1ccn([C@H]2CS[C@@H](CO)O2)c(=O)n1,JTEGQNOMFQHVDC-RQJHMYQMSA-N,JTEGQNOMFQHVDC
1223,0.0,Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,DSXXEELGXBCYNQ-UHFFFAOYSA-N,DSXXEELGXBCYNQ
1224,0.0,COc1cccc(OC)c1C(=O)NC1C(=O)N2C(C(=O)O)C(C)(C)S[C@H]12,RJQXTJLFIWVMTO-KOHJWAIASA-N,RJQXTJLFIWVMTO
1225,0.0,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12,CZTQZXZIADLWOZ-UHFFFAOYSA-O,CZTQZXZIADLWOZ
1226,0.0,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)[C@H]2SC1,RTXOFQZKPXMALH-LESKNEHBSA-N,RTXOFQZKPXMALH
1227,0.0,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,KQKPFRSPSRPDEB-UHFFFAOYSA-N,KQKPFRSPSRPDEB
1228,0.0,COc1ccccc1NC(=O)C1C(C)=Nc2c(C(=O)Nc3ccc(F)cc3)cnn2C1c1ccc(Cl)cc1,CHBBIIZZDZMMDX-UHFFFAOYSA-N,CHBBIIZZDZMMDX
1229,0.0,COc1ccc(Cl)cc1NC(=O)c1sc2nc3c(cc2c1N)N1CCC3CC1,PZQIKQAAFQWRDM-UHFFFAOYSA-N,PZQIKQAAFQWRDM
1230,0.0,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1C[C@@H](O)CC(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,CBVCZFGXHXORBI-IXVTTXLYSA-N,CBVCZFGXHXORBI
1231,0.0,Nc1ncnc2c1ncn2[C@H]1O[C@@H](CSCCC(N)C(=O)O)[C@H](O)[C@@H]1O,ZJUKTBDSGOFHSH-DMDBJEJLSA-N,ZJUKTBDSGOFHSH
1232,0.0,CC1NC(C(=O)O)Cc2c1[nH]c1ccccc21,ZUPHXNBLQCSEIA-UHFFFAOYSA-N,ZUPHXNBLQCSEIA
1233,0.0,CC(C)[C@]12O[C@H]1[C@@H]1O[C@]13[C@]1(O[C@H]1C[C@H]1C4=C(CC[C@@]13C)C(=O)OC4)[C@@H]2O,DFBIRQPKNDILPW-CIVMWXNOSA-N,DFBIRQPKNDILPW
1234,0.0,NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)C(N)Cc1ccc(O)cc1,XIJHWXXXIMEHKW-UHFFFAOYSA-N,XIJHWXXXIMEHKW
1235,0.0,CSCCC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(=O)O,YFGBQHOOROIVKG-UHFFFAOYSA-N,YFGBQHOOROIVKG
1236,0.0,C[C@@H](O)C1C(=O)N2C(C(=O)O)=C([C@H]3CCCO3)S[C@H]12,HGGAKXAHAYOLDJ-HRMXVXCJSA-N,HGGAKXAHAYOLDJ
1237,0.0,NC(COC(c1cccc(F)c1)c1ccccc1OCc1ccccc1)C(=O)O,ADUSZEGHFWRTQS-UHFFFAOYSA-N,ADUSZEGHFWRTQS
1238,0.0,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,NGVDGCNFYWLIFO-UHFFFAOYSA-N,NGVDGCNFYWLIFO
1239,0.0,CN1CCCC(=C(c2cccs2)c2cccs2)C1,JWIXXNLOKOAAQT-UHFFFAOYSA-N,JWIXXNLOKOAAQT
1240,0.0,Cc1cc(=O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,PWAUCHMQEXVFJR-QPFKGPCDSA-N,PWAUCHMQEXVFJR
1241,0.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,NNULBSISHYWZJU-QHDYGNBISA-N,NNULBSISHYWZJU
1242,0.0,NC(=O)C1C[C@]2(NC(=O)NC2=O)c2cc(F)ccc2O1,WAAPEIZFCHNLKK-MYIOLCAUSA-N,WAAPEIZFCHNLKK
1243,0.0,NC(=O)OC[C@@H]1C(=NC(=O)C(NOCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,IDGIWLYTKRMSEG-FOUAAFFMSA-N,IDGIWLYTKRMSEG
1244,0.0,COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,DJEIHHYCDCTAAH-UHFFFAOYSA-N,DJEIHHYCDCTAAH
1245,0.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,XDZKBRJLTGRPSS-LRHAYUFXSA-N,XDZKBRJLTGRPSS
1246,0.0,CC(=O)OC[C@@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,AUFUWRKPQLGTGF-SCUASFONSA-N,AUFUWRKPQLGTGF
1247,0.0,COC(=O)c1ccccc1O[C@@H]1O[C@H](CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,VHUNCYDAXJGCLO-AHMNSWSSSA-N,VHUNCYDAXJGCLO
1248,0.0,COC1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1,PDYOTUCJOLELJU-UHFFFAOYSA-N,PDYOTUCJOLELJU
1249,0.0,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(=O)N(C)CC1C(=O)O,KLZWOWYOHUKJIG-UHFFFAOYSA-N,KLZWOWYOHUKJIG
1250,0.0,CC1(C)S[C@@H]2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O,JIRBAUWICKGBFE-WLGUPRKESA-N,JIRBAUWICKGBFE
1251,0.0,O=[N+]([O-])c1nccn1CO[C@@H](CO)[C@H](O)CO,FIITXXIVUIXYMI-RQJHMYQMSA-N,FIITXXIVUIXYMI
1252,0.0,CCCC(C(=O)N=C1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1,QUHCHUHSFDMLAB-VMHBGOFLSA-N,QUHCHUHSFDMLAB
1253,0.0,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)O)c3O[C@H]2C[C@H]1O,CTPOHARTNNSRSR-APJZLKAGSA-N,CTPOHARTNNSRSR
1254,0.0,CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C,ZYEPZINLLPPBMI-UHFFFAOYSA-N,ZYEPZINLLPPBMI
1255,0.0,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,KKGQTZUTZRNORY-UHFFFAOYSA-N,KKGQTZUTZRNORY
1256,0.0,COC(=O)CC(C(=O)OC)n1cnc2c(c(-c3ccccc3)cn2Cc2ccc(Br)cc2)c1=N,LBHGEDPMCVCDIK-UHFFFAOYSA-N,LBHGEDPMCVCDIK
1257,0.0,N=c1c2c(-c3ccccc3)c(-c3ccccc3)n(Cc3ccccc3)c2ncn1[C@H](CO)Cc1ccccc1,KHVUAYKUOMINDG-LJAQVGFWSA-N,KHVUAYKUOMINDG
1258,0.0,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,BQJCRHHNABKAKU-KBQPJGBKSA-N,BQJCRHHNABKAKU
1259,0.0,CCOC(CCCn1cnc2c(c(-c3ccccc3)c(-c3ccccc3)n2CCc2ccccc2)c1=N)OCC,XESPAGUKZNOOPH-UHFFFAOYSA-N,XESPAGUKZNOOPH
1260,0.0,N=c1c2c(-c3ccccc3)c(-c3ccccc3)n(CCc3ccccc3)c2ncn1[C@H](CO)Cc1ccccc1,NIQJVCSPJYJAJX-PMERELPUSA-N,NIQJVCSPJYJAJX
1261,0.0,CC1=C(C(=O)O)N2C(=O)C(N)C2SC1,NVIAYEIXYQCDAN-UHFFFAOYSA-N,NVIAYEIXYQCDAN
1262,0.0,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,QFGMXJOBTNZHEL-UHFFFAOYSA-N,QFGMXJOBTNZHEL
1263,0.0,CCOC(=O)c1cc(=O)c2c(OCC(COc3cccc4oc(C(=O)OCC)cc(=O)c34)OC(=O)C(N)CCCCN)cccc2o1,NGJJDHCBOKNREV-UHFFFAOYSA-N,NGJJDHCBOKNREV
1264,0.0,Cc1[nH]c2ccccc2c1CCNCc1ccc(C=CC(=O)NO)cc1,FPOHNWQLNRZRFC-UHFFFAOYSA-N,FPOHNWQLNRZRFC
1265,0.0,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@]12C,BIGVGNXBSPFFKD-OFPAOALHSA-N,BIGVGNXBSPFFKD
1266,0.0,O=C1C(CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,OLNTVTPDXPETLC-ATTQYFOMSA-N,OLNTVTPDXPETLC
1267,0.0,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,OLVCFLKTBJRLHI-UHFFFAOYSA-N,OLVCFLKTBJRLHI
1268,0.0,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1C(=O)N(C)CC1C(=O)O,VFAVNRVDTAPBNR-UHFFFAOYSA-N,VFAVNRVDTAPBNR
1269,0.0,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(OC=O)c3ccccc3)[C@H]2SC1,RRJHESVQVSRQEX-MKTAYPAQSA-N,RRJHESVQVSRQEX
1270,0.0,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,XUZMWHLSFXCVMG-UHFFFAOYSA-N,XUZMWHLSFXCVMG
1271,0.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cn3ccc(=N)n3CCO)CS[C@H]12)c1csc(N)n1,ZINFAXPQMLDEEJ-LRHAYUFXSA-N,ZINFAXPQMLDEEJ
1272,0.0,O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)cc2Cl)nc1C(F)(F)F,TWQYWUXBZHPIIV-UHFFFAOYSA-N,TWQYWUXBZHPIIV
1273,0.0,CC(C)N(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)C1CC(CCc2nc3cc(C(C)(C)C)ccc3[nH]2)C1,LXFOLMYKSYSZQS-XKHGBIBOSA-N,LXFOLMYKSYSZQS
1274,0.0,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O,WXRGFPHDRFQODR-ICLZECGLSA-N,WXRGFPHDRFQODR
1275,0.0,N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)c3ccnc4ccccc34)CC1)C2,OLWRVVHPJFLNPW-UHFFFAOYSA-N,OLWRVVHPJFLNPW
1276,0.0,OCCCCC#Cc1cncc(OC[C@@H]2CCN2)c1,WONBUILDJNKYCB-AWEZNQCLSA-N,WONBUILDJNKYCB
1277,0.0,CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)C1CCCN2C(=O)CCC(NC(=O)c3nccc4ccccc34)C(=O)N12,CXAGHAZMQSCAKJ-KJALVQQDSA-N,CXAGHAZMQSCAKJ
1278,0.0,C[C@@H]1C[C@@H](O)[C@]2(O)O[C@@H]3C[C@@]4(C=O)C(CC[C@@H]5C4CC[C@]4(C)[C@@H](C6=CC(=O)OC6)CC[C@]54O)C[C@H]3O[C@@H]2O1,OWPWFVVPBYFKBG-YJUZHQNUSA-N,OWPWFVVPBYFKBG
1279,0.0,COc1cc(C2Oc3c(OC)cc(CCCO)cc3C2CO)ccc1O,SBLZVJIHPWRSQQ-UHFFFAOYSA-N,SBLZVJIHPWRSQQ
1280,0.0,CC(C)(C)c1ccc2c(c1)CC[C@H]2NC(=O)Nc1cccc2[nH]ncc12,TYOYXJNGINZFET-GOSISDBHSA-N,TYOYXJNGINZFET
1281,0.0,O=C(NCCO)c1cc(C(=O)NCCO)cc(C(=O)NCCO)c1,RGWJKANXFYJKHN-UHFFFAOYSA-N,RGWJKANXFYJKHN
1282,0.0,CC1(C)S[C@@H]2C(NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O,OHKOGUYZJXTSFX-ROBJAFKPSA-N,OHKOGUYZJXTSFX
1283,0.0,O=C1N=C(Nc2ccccc2)N=C1Cc1ccc2c(c1)OCO2,ZDINVWCJHPMIKS-UHFFFAOYSA-N,ZDINVWCJHPMIKS
1284,0.0,CC(=O)N1CCN(C(=O)c2ccc(-c3ncc4cnc(-c5cccc(F)c5)cn34)cc2)CC1,FTFNRSVBVUFLAE-UHFFFAOYSA-N,FTFNRSVBVUFLAE
1285,0.0,O=C(O)c1ccc(-c2ncc3cnc(-c4ccccc4)cn23)cc1,UQVJPNWAMVJQFK-UHFFFAOYSA-N,UQVJPNWAMVJQFK
1286,0.0,O=C(NCCc1c[nH]cn1)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1,QUBOHTQCPXQKTE-UHFFFAOYSA-N,QUBOHTQCPXQKTE
1287,0.0,NC(=O)NCC(=O)N[C@H]1CC[C@H](Nc2nccc(-c3ccncc3)n2)C1,LBIFWJBFUWPZLT-STQMWFEESA-N,LBIFWJBFUWPZLT
1288,0.0,CC(C)CN(CC(=O)N(CCCN1CCCC1=O)CC(N)=O)C(=O)CNCCc1ccccc1F,ODCKWAPNRBCXHV-UHFFFAOYSA-N,ODCKWAPNRBCXHV
1289,0.0,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,WDENQIQQYWYTPO-IBGZPJMESA-N,WDENQIQQYWYTPO
1290,0.0,O=C(O)C1O[C@@H](Oc2cc3oc(-c4ccc(O)cc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,DJSISFGPUUYILV-FBYGNRARSA-N,DJSISFGPUUYILV
1291,0.0,OC[C@H]1O[C@@H](n2cnc3c(NCc4ccc(O)cc4)ncnc32)[C@H](O)[C@@H]1O,UGVIXKXYLBAZND-LSCFUAHRSA-N,UGVIXKXYLBAZND
1292,0.0,Nc1ccc(C=CC(=O)NCc2cc3cc(-c4ccc(C(=O)N5CCC(F)(F)CC5)cc4)cc(-c4ccc(F)cc4)c3o2)cn1,MRFOPLWJZULAQD-UHFFFAOYSA-N,MRFOPLWJZULAQD
1293,0.0,Nc1ncnc2c1ncn2CCNCCCCCO,CVPTTZZCRDVGSU-UHFFFAOYSA-N,CVPTTZZCRDVGSU
1294,0.0,O=C(C1C[C@@H]2CCCC[C@@H]2N1C(=O)C1C[C@H]1c1ccccc1)N1CCSC1,NXSXRIHXEQSYEZ-WKKAHXHTSA-N,NXSXRIHXEQSYEZ
1295,0.0,Cc1cccc(NC(=O)c2ccc(C(F)(F)F)cc2C(=O)O)n1,JWCUSQCZMQIBMR-UHFFFAOYSA-N,JWCUSQCZMQIBMR
1296,0.0,O=c1c2c(c1=O)N(CCP(=O)(O)O)CCCN2,BDABGOLMYNHHTR-UHFFFAOYSA-N,BDABGOLMYNHHTR
1297,0.0,C=Cc1c(C)c2[nH]c1=Cc1[nH]c(c(=CC)c1C)=Cc1[nH]c(c(C(=O)O)c1C)C(CC(=O)NC(CC(=O)O)C(=O)O)=C1N=C(C=2)[C@@H](C)C1CCC(=O)O,OGBIMVRFEGANAI-KLJXIMFWSA-N,OGBIMVRFEGANAI
1298,0.0,CCN1CCN(C(=O)NC(C(=O)N[C@]2(OC)C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@@H]32)[C@H](C)O)C(=O)C1=O,SMSRCGPDNDCXFR-PLSIIPPCSA-N,SMSRCGPDNDCXFR
1299,0.0,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,XNKCCCKFOQNXKV-ZRSCBOBOSA-N,XNKCCCKFOQNXKV
