,molregno,pchembl_value,canonical_smiles,standard_inchi_key,accession
4637,1219.0,7.55,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,SGTNSNPWRIOYBX-UHFFFAOYSA-N,P08183
4638,2264134.0,8.62,CC1(C)CC[C@]2(C(=O)OCc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,QGZAUUKJIJZEAS-MQLGQBSPSA-N,P08183
4639,1219.0,8.31,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,SGTNSNPWRIOYBX-UHFFFAOYSA-N,P08183
4640,1219.0,5.21,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,SGTNSNPWRIOYBX-UHFFFAOYSA-N,P08183
4641,2342421.0,5.8,CN(C)CCCOC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)Cc5nccnc5[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,YQHYRNLWHCPXOV-YFAHWBCYSA-N,P08183
4642,1362495.0,5.46,Cl.Cl.Cl.O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1,ZPFVQKPWGDRLHL-WITOOOCMSA-N,P08183
4643,2342421.0,4.9,CN(C)CCCOC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)Cc5nccnc5[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,YQHYRNLWHCPXOV-YFAHWBCYSA-N,P08183
4644,1362495.0,4.91,Cl.Cl.Cl.O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1,ZPFVQKPWGDRLHL-WITOOOCMSA-N,P08183
4645,259664.0,5.28,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,LGGHDPFKSSRQNS-UHFFFAOYSA-N,P08183
4646,2342421.0,4.3,CN(C)CCCOC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)Cc5nccnc5[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,YQHYRNLWHCPXOV-YFAHWBCYSA-N,P08183
4647,2342421.0,4.46,CN(C)CCCOC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)Cc5nccnc5[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,YQHYRNLWHCPXOV-YFAHWBCYSA-N,P08183
4648,2342421.0,4.67,CN(C)CCCOC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)Cc5nccnc5[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,YQHYRNLWHCPXOV-YFAHWBCYSA-N,P08183
4649,2342421.0,4.76,CN(C)CCCOC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)Cc5nccnc5[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,YQHYRNLWHCPXOV-YFAHWBCYSA-N,P08183
4650,431497.0,5.92,COc1cc2c(cc1OC)CN(CC/C=C1\CCCc3c(OC)cccc31)CC2,QBMVDXXIQASRIE-QGMBQPNBSA-N,P08183
4651,2342853.0,4.82,Cc1c(C)c2ccc(OCCN3CCc4ccccc4C3)cc2oc1=O,HQTNGNNCVJXQRC-UHFFFAOYSA-N,P08183
4652,2444786.0,5.57,Cc1c(C)c2ccc(OCCCN3CCc4ccccc4C3)cc2oc1=O,CACNJUZLFSDMHF-UHFFFAOYSA-N,P08183
4653,2381392.0,6.04,Cc1c(C)c2ccc(OCCCCN3CCc4ccccc4C3)cc2oc1=O,FIZCTLFFIOOEEU-UHFFFAOYSA-N,P08183
4654,2386238.0,6.26,Cc1c(C)c2ccc(OCCCCCN3CCc4ccccc4C3)cc2oc1=O,AORLPWHDMMBIES-UHFFFAOYSA-N,P08183
4655,2343051.0,6.42,COc1cc2c(cc1OC)CN(CCOc1ccc3c(C)c(C)c(=O)oc3c1)CC2,LVTKYEDEEITQKT-UHFFFAOYSA-N,P08183
4656,2440421.0,6.72,COc1cc2c(cc1OC)CN(CCCOc1ccc3c(C)c(C)c(=O)oc3c1)CC2,GWSRBMJZRDYLBB-UHFFFAOYSA-N,P08183
4657,2383244.0,6.82,COc1cc2c(cc1OC)CN(CCCCOc1ccc3c(C)c(C)c(=O)oc3c1)CC2,XUCMEJHZEBONIQ-UHFFFAOYSA-N,P08183
4658,2462681.0,7.16,COc1cc2c(cc1OC)CN(CCCCCOc1ccc3c(C)c(C)c(=O)oc3c1)CC2,KKHBQYDECRQPOM-UHFFFAOYSA-N,P08183
4659,2371248.0,6.66,COc1cc2c(cc1OC)CN(CCCCCCOc1ccc3c(C)c(C)c(=O)oc3c1)CC2,UQWVSJMUZHWGMW-UHFFFAOYSA-N,P08183
4660,2424306.0,6.0,COc1cc2c(cc1OC)CN(C/C=C/COc1ccc3c(C)c(C)c(=O)oc3c1)CC2,ANDDRXHQHKELJW-AATRIKPKSA-N,P08183
4661,2357863.0,6.72,COc1cc2c(cc1OC)CN(Cc1ccc(COc3ccc4c(C)c(C)c(=O)oc4c3)cc1)CC2,CPPMZZSHAZCFJY-UHFFFAOYSA-N,P08183
4662,2369746.0,6.72,COc1cc2c(cc1OC)CN(CCc1ccc(COc3ccc4c(C)c(C)c(=O)oc4c3)cc1)CC2,BGWAMHCZOJDHAY-UHFFFAOYSA-N,P08183
4663,2380605.0,6.8,COc1cc2c(cc1OC)CN(Cc1cccc(COc3ccc4c(C)c(C)c(=O)oc4c3)c1)CC2,PYOUXIPBRMKBKP-UHFFFAOYSA-N,P08183
4664,2412011.0,6.11,COc1cc2c(cc1OC)CN(Cc1cccc(COc3ccc4ccc(=O)oc4c3)c1)CC2,QOKZZPBLVVZFTG-UHFFFAOYSA-N,P08183
4665,2409767.0,6.8,COc1cc2c(cc1OC)CN(Cc1ccccc1COc1ccc3c(C)c(C)c(=O)oc3c1)CC2,GZQFGCSRBLIEMI-UHFFFAOYSA-N,P08183
4666,2432578.0,6.25,COc1cc2c(cc1OC)CN(CCCCOc1ccc3c(C)c(Cl)c(=O)oc3c1)CC2,LGEZUHPVGBOBKA-UHFFFAOYSA-N,P08183
4667,2373044.0,6.34,COc1cc2c(cc1OC)CN(CCCCCOc1ccc3c(C)c(Cl)c(=O)oc3c1)CC2,NYPFUFIHNHZTTO-UHFFFAOYSA-N,P08183
4668,2381114.0,6.55,COc1cc2c(cc1OC)CN(CCCCCOc1ccc3c(C)c(Br)c(=O)oc3c1)CC2,SVZFJRJPPXMZOB-UHFFFAOYSA-N,P08183
4669,2358497.0,6.39,COc1cc2c(cc1OC)CN(CCCCOc1ccc3cc(-c4ccccc4)c(=O)oc3c1)CC2,GOCUBCJXKMNDTJ-UHFFFAOYSA-N,P08183
4670,2433455.0,6.41,COc1cc2c(cc1OC)CN(CCCCCOc1ccc3cc(-c4ccccc4)c(=O)oc3c1)CC2,ATJXBTDVXJXQOE-UHFFFAOYSA-N,P08183
4671,2441710.0,6.66,COc1cc2c(cc1OC)CN(CCCCCOc1ccc3c(C)c(-c4ccccc4)c(=O)oc3c1)CC2,STGJFKMXOJBUDO-UHFFFAOYSA-N,P08183
4672,2359243.0,6.48,COc1cc2c(cc1OC)CN(CCCCCOc1ccc3c(c1)oc(=O)c1ccccc13)CC2,BPLALYGKXIMETG-UHFFFAOYSA-N,P08183
4673,2373044.0,4.75,COc1cc2c(cc1OC)CN(CCCCCOc1ccc3c(C)c(Cl)c(=O)oc3c1)CC2,NYPFUFIHNHZTTO-UHFFFAOYSA-N,P33527
4674,2432578.0,4.28,COc1cc2c(cc1OC)CN(CCCCOc1ccc3c(C)c(Cl)c(=O)oc3c1)CC2,LGEZUHPVGBOBKA-UHFFFAOYSA-N,P33527
4675,2412011.0,5.43,COc1cc2c(cc1OC)CN(Cc1cccc(COc3ccc4ccc(=O)oc4c3)c1)CC2,QOKZZPBLVVZFTG-UHFFFAOYSA-N,P33527
4676,2380605.0,5.44,COc1cc2c(cc1OC)CN(Cc1cccc(COc3ccc4c(C)c(C)c(=O)oc4c3)c1)CC2,PYOUXIPBRMKBKP-UHFFFAOYSA-N,P33527
4677,2424306.0,4.75,COc1cc2c(cc1OC)CN(C/C=C/COc1ccc3c(C)c(C)c(=O)oc3c1)CC2,ANDDRXHQHKELJW-AATRIKPKSA-N,P33527
4678,2371248.0,4.36,COc1cc2c(cc1OC)CN(CCCCCCOc1ccc3c(C)c(C)c(=O)oc3c1)CC2,UQWVSJMUZHWGMW-UHFFFAOYSA-N,P33527
4679,2462681.0,4.89,COc1cc2c(cc1OC)CN(CCCCCOc1ccc3c(C)c(C)c(=O)oc3c1)CC2,KKHBQYDECRQPOM-UHFFFAOYSA-N,P33527
4680,2383244.0,4.48,COc1cc2c(cc1OC)CN(CCCCOc1ccc3c(C)c(C)c(=O)oc3c1)CC2,XUCMEJHZEBONIQ-UHFFFAOYSA-N,P33527
4681,2440421.0,4.39,COc1cc2c(cc1OC)CN(CCCOc1ccc3c(C)c(C)c(=O)oc3c1)CC2,GWSRBMJZRDYLBB-UHFFFAOYSA-N,P33527
4682,2343051.0,4.7,COc1cc2c(cc1OC)CN(CCOc1ccc3c(C)c(C)c(=O)oc3c1)CC2,LVTKYEDEEITQKT-UHFFFAOYSA-N,P33527
4683,2386238.0,4.51,Cc1c(C)c2ccc(OCCCCCN3CCc4ccccc4C3)cc2oc1=O,AORLPWHDMMBIES-UHFFFAOYSA-N,P33527
4684,2381392.0,4.4,Cc1c(C)c2ccc(OCCCCN3CCc4ccccc4C3)cc2oc1=O,FIZCTLFFIOOEEU-UHFFFAOYSA-N,P33527
4685,2444786.0,4.14,Cc1c(C)c2ccc(OCCCN3CCc4ccccc4C3)cc2oc1=O,CACNJUZLFSDMHF-UHFFFAOYSA-N,P33527
4686,1219.0,5.35,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,SGTNSNPWRIOYBX-UHFFFAOYSA-N,P33527
4687,2449600.0,6.52,O=[N+]([O-])c1cccc(Nc2nc(-c3cccs3)nc3ccccc23)c1,VZXDRFNXDKSMPC-UHFFFAOYSA-N,Q9UNQ0
4688,2384564.0,6.47,O=[N+]([O-])c1ccc(Nc2nc(-c3cccs3)nc3ccccc23)cc1,IVPJYLXYKGIRPC-UHFFFAOYSA-N,Q9UNQ0
4689,2377642.0,6.75,N#Cc1cccc(Nc2nc(-c3cccs3)nc3ccccc23)c1,GKIWTAJUERGDPI-UHFFFAOYSA-N,Q9UNQ0
4690,2353803.0,6.7,COc1ccc(Nc2nc(-c3cccs3)nc3ccccc23)cc1OC,DXSMVRTYTCGGBA-UHFFFAOYSA-N,Q9UNQ0
4691,2357372.0,6.02,Fc1cccc(Nc2nc(-c3cccs3)nc3ccccc23)c1,NSQWLVVXRASFFJ-UHFFFAOYSA-N,Q9UNQ0
4692,731496.0,6.44,CC(=O)Nc1cccc(Nc2nc(-c3cccs3)nc3ccccc23)c1,CMIZQGPTGPSAMK-UHFFFAOYSA-N,Q9UNQ0
4693,2376541.0,6.81,N#Cc1cccc(Nc2nc(-c3ccc[nH]3)nc3ccccc23)c1,FGHQGUOXZCKHKM-UHFFFAOYSA-N,Q9UNQ0
4694,2355179.0,5.59,COc1ccc(Nc2nc(-c3ccc[nH]3)nc3ccccc23)cc1,YJHNRAMBIDBLJQ-UHFFFAOYSA-N,Q9UNQ0
4695,2382114.0,6.19,COc1ccc(Nc2nc(-c3ccc[nH]3)nc3ccccc23)cc1OC,NYRQNTJRMWEOOQ-UHFFFAOYSA-N,Q9UNQ0
4696,2356060.0,4.84,c1ccc(Oc2nc(-c3ccccc3)nc3ccccc23)cc1,YFUUDEMBYNORKZ-UHFFFAOYSA-N,Q9UNQ0
4697,2459277.0,5.32,O=[N+]([O-])c1cccc(Oc2nc(-c3ccccc3)nc3ccccc23)c1,LIUFZADAAROVBK-UHFFFAOYSA-N,Q9UNQ0
4698,2361192.0,5.41,Brc1cccc(Oc2nc(-c3ccccc3)nc3ccccc23)c1,PMZPNOLWZKACSL-UHFFFAOYSA-N,Q9UNQ0
4699,2358585.0,5.14,Brc1ccc(Oc2nc(-c3ccccc3)nc3ccccc23)cc1,HJOUDBMAJAOYQJ-UHFFFAOYSA-N,Q9UNQ0
4700,2425062.0,6.0,FC(F)(F)c1cccc(Oc2nc(-c3ccccc3)nc3ccccc23)c1,UURLHJCMTOHEFA-UHFFFAOYSA-N,Q9UNQ0
4701,2399779.0,5.0,c1ccc(Sc2nc(-c3ccccc3)nc3ccccc23)cc1,WBTMDNNEEVHKGB-UHFFFAOYSA-N,Q9UNQ0
4702,2458483.0,4.83,FC(F)(F)c1cccc(Sc2nc(-c3ccccc3)nc3ccccc23)c1,TXXAVMLDHQSZSZ-UHFFFAOYSA-N,Q9UNQ0
4703,2353493.0,5.13,COc1cccc(Sc2nc(-c3ccccc3)nc3ccccc23)c1,GYZSPCGVILMYQS-UHFFFAOYSA-N,Q9UNQ0
4704,2371788.0,5.69,CN(c1cccc([N+](=O)[O-])c1)c1nc(-c2ccccc2)nc2ccccc12,UZONLOJYDPWYHO-UHFFFAOYSA-N,Q9UNQ0
4705,2371454.0,5.43,CN(c1ccc([N+](=O)[O-])cc1)c1nc(-c2ccccc2)nc2ccccc12,MHWRFOLRUNVDQH-UHFFFAOYSA-N,Q9UNQ0
4706,2396522.0,5.0,CN(c1ccc(C#N)cc1)c1nc(-c2ccccc2)nc2ccccc12,ZNTGNFVBQLQUQQ-UHFFFAOYSA-N,Q9UNQ0
4707,2372027.0,5.4,CN(c1cccc(F)c1)c1nc(-c2ccccc2)nc2ccccc12,QTFMREGMWNPCDH-UHFFFAOYSA-N,Q9UNQ0
4708,274207.0,6.37,O=C(Nc1nc(-c2ccccc2)nc2ccccc12)c1ccccc1,OTUOIHJJRAPDOB-UHFFFAOYSA-N,Q9UNQ0
4709,2349086.0,6.0,O=C(Nc1nc(-c2ccccc2)nc2ccccc12)c1ccccc1[N+](=O)[O-],BIAKPCRESIYWKY-UHFFFAOYSA-N,Q9UNQ0
4710,2363014.0,7.26,O=C(Nc1nc(-c2ccccc2)nc2ccccc12)c1cccc([N+](=O)[O-])c1,INIHDUJEBIVBBD-UHFFFAOYSA-N,Q9UNQ0
4711,2453146.0,7.03,O=C(Nc1nc(-c2ccccc2)nc2ccccc12)c1ccc([N+](=O)[O-])cc1,XBJOUPFIBJIIBB-UHFFFAOYSA-N,Q9UNQ0
4712,55040.0,4.97,c1ccc(Nc2ncnc3ccccc23)cc1,MTSNDBYBIZSILH-UHFFFAOYSA-N,Q9UNQ0
4713,2403731.0,5.54,O=[N+]([O-])c1cc(Nc2ncnc3ccccc23)ccc1O,LWSQQLRJOQLLIT-UHFFFAOYSA-N,Q9UNQ0
4714,279002.0,5.58,Oc1ccc(Nc2ncnc3ccccc23)cc1,RWLYIYZYVWCDJW-UHFFFAOYSA-N,Q9UNQ0
4715,2432261.0,5.9,N#Cc1ccc(Nc2ncnc3ccccc23)cc1,MHNVUCSIWIKLII-UHFFFAOYSA-N,Q9UNQ0
4716,192584.0,6.19,COc1cccc(Nc2ncnc3ccccc23)c1,LCYPRFCDTJTQPG-UHFFFAOYSA-N,Q9UNQ0
4717,2431292.0,5.87,CSc1cccc(Nc2ncnc3ccccc23)c1,ZLTVUJQOKVLDOP-UHFFFAOYSA-N,Q9UNQ0
4718,151472.0,5.09,Fc1cccc(Nc2ncnc3ccccc23)c1,QXULSIJDISMUNF-UHFFFAOYSA-N,Q9UNQ0
4719,2395227.0,4.54,CC(=O)Nc1cccc(Nc2ncnc3ccccc23)c1,IYLXSDCMIHVTDE-UHFFFAOYSA-N,Q9UNQ0
4720,668943.0,6.05,c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,CMVDRFFMSYMSRT-UHFFFAOYSA-N,Q9UNQ0
4721,1425093.0,7.16,O=[N+]([O-])c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,YIGNYKLWOLKRGB-UHFFFAOYSA-N,Q9UNQ0
4722,1425091.0,6.82,COc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1OC,LUUUIUBMYQYODQ-UHFFFAOYSA-N,Q9UNQ0
4723,451889.0,6.64,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,NXNRAECHCJZNRF-JBACZVJFSA-N,Q9UNQ0
4724,2353803.0,5.73,COc1ccc(Nc2nc(-c3cccs3)nc3ccccc23)cc1OC,DXSMVRTYTCGGBA-UHFFFAOYSA-N,P08183
4725,731496.0,4.83,CC(=O)Nc1cccc(Nc2nc(-c3cccs3)nc3ccccc23)c1,CMIZQGPTGPSAMK-UHFFFAOYSA-N,P08183
4726,2376541.0,4.73,N#Cc1cccc(Nc2nc(-c3ccc[nH]3)nc3ccccc23)c1,FGHQGUOXZCKHKM-UHFFFAOYSA-N,P08183
4727,2355179.0,5.09,COc1ccc(Nc2nc(-c3ccc[nH]3)nc3ccccc23)cc1,YJHNRAMBIDBLJQ-UHFFFAOYSA-N,P08183
4728,2382114.0,5.74,COc1ccc(Nc2nc(-c3ccc[nH]3)nc3ccccc23)cc1OC,NYRQNTJRMWEOOQ-UHFFFAOYSA-N,P08183
4729,72873.0,5.93,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,PMATZTZNYRCHOR-CGLBZJNRSA-N,P08183
4730,2353803.0,5.01,COc1ccc(Nc2nc(-c3cccs3)nc3ccccc23)cc1OC,DXSMVRTYTCGGBA-UHFFFAOYSA-N,P33527
4731,2376541.0,4.07,N#Cc1cccc(Nc2nc(-c3ccc[nH]3)nc3ccccc23)c1,FGHQGUOXZCKHKM-UHFFFAOYSA-N,P33527
4732,2382114.0,4.76,COc1ccc(Nc2nc(-c3ccc[nH]3)nc3ccccc23)cc1OC,NYRQNTJRMWEOOQ-UHFFFAOYSA-N,P33527
4733,72873.0,5.45,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,PMATZTZNYRCHOR-CGLBZJNRSA-N,P33527
4734,2377642.0,7.34,N#Cc1cccc(Nc2nc(-c3cccs3)nc3ccccc23)c1,GKIWTAJUERGDPI-UHFFFAOYSA-N,Q9UNQ0
4735,2376541.0,8.1,N#Cc1cccc(Nc2nc(-c3ccc[nH]3)nc3ccccc23)c1,FGHQGUOXZCKHKM-UHFFFAOYSA-N,Q9UNQ0
4736,2363014.0,7.33,O=C(Nc1nc(-c2ccccc2)nc2ccccc12)c1cccc([N+](=O)[O-])c1,INIHDUJEBIVBBD-UHFFFAOYSA-N,Q9UNQ0
4737,2453146.0,7.11,O=C(Nc1nc(-c2ccccc2)nc2ccccc12)c1ccc([N+](=O)[O-])cc1,XBJOUPFIBJIIBB-UHFFFAOYSA-N,Q9UNQ0
4738,330636.0,6.91,CCOC(=O)Cn1c2cccc(C(N)=O)c2c2ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,IIYLHXDBXNFGRZ-UHFFFAOYSA-N,P33527
4739,2341817.0,4.64,Cc1nc2cc(NC(=O)C3CCCN(c4cc(-n5cccn5)ncn4)C3)ccc2s1,YVMMSDYPZRTEQW-UHFFFAOYSA-N,P33527
4740,2390926.0,5.3,CC1CCc2c(sc3nc(-c4cccnc4)nc(N4CCN(C(C(N)=O)c5ccccc5)CC4)c23)C1,QAWHHEOBNCCSJP-UHFFFAOYSA-N,P33527
4741,570962.0,4.44,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1,LQVXSNNAFNGRAH-QHCPKHFHSA-N,P33527
4742,2432248.0,4.41,O=C(c1cc(-c2cccnc2)nc2ccccc12)N1CCN(Cc2cccs2)CC1,DTLVZKOZZDRHEB-UHFFFAOYSA-N,P33527
4743,2375066.0,6.49,N#Cc1c2n(c3c(N4CCN(Cc5ccc6c(c5)OCO6)CC4)ncnc13)CCCC2,ZHORVTCTYNRDGE-UHFFFAOYSA-N,P33527
4744,2390926.0,5.57,CC1CCc2c(sc3nc(-c4cccnc4)nc(N4CCN(C(C(N)=O)c5ccccc5)CC4)c23)C1,QAWHHEOBNCCSJP-UHFFFAOYSA-N,P33527
4745,2390926.0,6.14,CC1CCc2c(sc3nc(-c4cccnc4)nc(N4CCN(C(C(N)=O)c5ccccc5)CC4)c23)C1,QAWHHEOBNCCSJP-UHFFFAOYSA-N,P33527
4746,72873.0,6.17,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,PMATZTZNYRCHOR-CGLBZJNRSA-N,P08183
4747,2398557.0,4.84,CCCc1cc(N2CCN(CCOc3cccc4ccccc34)CC2)n2nc3nc(C)cc(C)c3c2n1,UQNSXMUYSZHSLG-UHFFFAOYSA-N,P08183
4748,2389455.0,5.55,Cc1cc(C)c2c(n1)sc1c(N3CCN(Cc4ccccc4Cl)CC3)ncnc12,DPWHWIYFNKEXGB-UHFFFAOYSA-N,P08183
4749,2409253.0,4.81,Fc1ccccc1N1CCN(Cc2csc(-c3ccc4c(c3)OCO4)n2)CC1,CIXGFQNLXZKQAX-UHFFFAOYSA-N,P08183
4750,2346859.0,4.58,Cc1ccccc1-n1nnnc1SCC(=O)N1CCN(Cc2ccccc2)CC1,UHTFXBGCVLAXPN-UHFFFAOYSA-N,P08183
4751,2437451.0,4.81,Cc1ccccc1-n1c(SCC(=O)N2CCN(Cc3ccccc3)CC2)nnc1-c1cccnc1,QBFYFTQTUZXTPF-UHFFFAOYSA-N,P08183
4752,2353624.0,4.51,O=C(CSc1nnc(-c2ccc(F)cc2)o1)N1CCN(Cc2ccc3c(c2)CCO3)CC1,IEXJAHHTWULZER-UHFFFAOYSA-N,P08183
4753,2341817.0,5.32,Cc1nc2cc(NC(=O)C3CCCN(c4cc(-n5cccn5)ncn4)C3)ccc2s1,YVMMSDYPZRTEQW-UHFFFAOYSA-N,P08183
4754,570962.0,4.75,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1,LQVXSNNAFNGRAH-QHCPKHFHSA-N,P08183
4755,2390926.0,5.76,CC1CCc2c(sc3nc(-c4cccnc4)nc(N4CCN(C(C(N)=O)c5ccccc5)CC4)c23)C1,QAWHHEOBNCCSJP-UHFFFAOYSA-N,P08183
4756,2432248.0,4.56,O=C(c1cc(-c2cccnc2)nc2ccccc12)N1CCN(Cc2cccs2)CC1,DTLVZKOZZDRHEB-UHFFFAOYSA-N,P08183
4757,451889.0,6.7,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,NXNRAECHCJZNRF-JBACZVJFSA-N,Q9UNQ0
4758,2433600.0,4.98,O=C(c1ccc2c(c1)OCCO2)C1CCN(C(=O)c2ccc(-n3cccn3)cc2)CC1,COYZZJWDMBACOZ-UHFFFAOYSA-N,Q9UNQ0
4759,1103503.0,4.81,N#Cc1ccc(CN2CCN(C(=O)c3cn(Cc4ccccc4)nc3-c3cccnc3)CC2)cc1,FGQRUJJWJBETIK-UHFFFAOYSA-N,Q9UNQ0
4760,2398557.0,4.93,CCCc1cc(N2CCN(CCOc3cccc4ccccc34)CC2)n2nc3nc(C)cc(C)c3c2n1,UQNSXMUYSZHSLG-UHFFFAOYSA-N,Q9UNQ0
4761,2389455.0,5.06,Cc1cc(C)c2c(n1)sc1c(N3CCN(Cc4ccccc4Cl)CC3)ncnc12,DPWHWIYFNKEXGB-UHFFFAOYSA-N,Q9UNQ0
4762,2409253.0,4.95,Fc1ccccc1N1CCN(Cc2csc(-c3ccc4c(c3)OCO4)n2)CC1,CIXGFQNLXZKQAX-UHFFFAOYSA-N,Q9UNQ0
4763,2353624.0,4.84,O=C(CSc1nnc(-c2ccc(F)cc2)o1)N1CCN(Cc2ccc3c(c2)CCO3)CC1,IEXJAHHTWULZER-UHFFFAOYSA-N,Q9UNQ0
4764,2341817.0,5.86,Cc1nc2cc(NC(=O)C3CCCN(c4cc(-n5cccn5)ncn4)C3)ccc2s1,YVMMSDYPZRTEQW-UHFFFAOYSA-N,Q9UNQ0
4765,570962.0,4.99,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1,LQVXSNNAFNGRAH-QHCPKHFHSA-N,Q9UNQ0
4766,2390926.0,5.62,CC1CCc2c(sc3nc(-c4cccnc4)nc(N4CCN(C(C(N)=O)c5ccccc5)CC4)c23)C1,QAWHHEOBNCCSJP-UHFFFAOYSA-N,Q9UNQ0
4767,2432248.0,4.8,O=C(c1cc(-c2cccnc2)nc2ccccc12)N1CCN(Cc2cccs2)CC1,DTLVZKOZZDRHEB-UHFFFAOYSA-N,Q9UNQ0
4768,2390926.0,5.88,CC1CCc2c(sc3nc(-c4cccnc4)nc(N4CCN(C(C(N)=O)c5ccccc5)CC4)c23)C1,QAWHHEOBNCCSJP-UHFFFAOYSA-N,Q9UNQ0
4769,2390926.0,6.13,CC1CCc2c(sc3nc(-c4cccnc4)nc(N4CCN(C(C(N)=O)c5ccccc5)CC4)c23)C1,QAWHHEOBNCCSJP-UHFFFAOYSA-N,P08183
4770,2390926.0,6.44,CC1CCc2c(sc3nc(-c4cccnc4)nc(N4CCN(C(C(N)=O)c5ccccc5)CC4)c23)C1,QAWHHEOBNCCSJP-UHFFFAOYSA-N,P08183
4771,2390926.0,5.56,CC1CCc2c(sc3nc(-c4cccnc4)nc(N4CCN(C(C(N)=O)c5ccccc5)CC4)c23)C1,QAWHHEOBNCCSJP-UHFFFAOYSA-N,Q9UNQ0
4772,2350004.0,6.21,CCOc1cc(O)cc2c1C[C@@H](OC(=O)c1cc(OCC)c(OCC)c(OCC)c1)[C@@H](c1cc(O)c(OCC)c(OCC)c1)O2,QNYUPQMBRWBCFP-FIRIVFDPSA-N,P08183
