,ID,ParentSmiles,status_influx,status_efflux,status_pampa,status_bbb,Status_CNS,LogP,TPSA,LogS,LogD,HBA,HBD,MW,RotatableBonds,TrainTestVal_influx,TrainTestVal_efflux,TrainTestVal_pampa,TrainTestVal_bbb,TestValTrain_CNS,MACCS,Properties_PredictionScore_Influx,Properties_Prediction_Influx,MACCS_PredictionScore_Influx,MACCS_Prediction_Influx,Combined_PredictionScore_Influx,Combined_Prediction_Influx,Properties_PredictionScore_Efflux,Properties_Prediction_Efflux,MACCS_PredictionScore_Efflux,MACCS_Prediction_Efflux,Combined_PredictionScore_Efflux,Combined_Prediction_Efflux,Properties_PredictionScore_PAMPA,Properties_Prediction_PAMPA,MACCS_PredictionScore_PAMPA,MACCS_Prediction_PAMPA,Combined_PredictionScore_PAMPA,Combined_Prediction_PAMPA,Properties_PredictionScore_BBB,Properties_Prediction_BBB,MACCS_PredictionScore_BBB,MACCS_Prediction_BBB,Combined_PredictionScore_BBB,Combined_Prediction_BBB,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
1220,1383,CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,,0.0,,1.0,,4.94,23.55,-2.64,3.21,2,0,370.181191164,5,,Train,,Train,,0000000000000000000000000000000000000000000000000000000000000000000000000110000100001110000100000101001000110110000111001100100110011110110001001011100011110101111110,,,,,,,0.475733131170273,0.0,0.429421842098236,0.0,0.50652140378952,1.0,,,,,,,0.801913619041443,1.0,0.636003136634827,1.0,0.64083456993103,1.0,CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,XHOJAWVAWFHGHL-UHFFFAOYSA-N,XHOJAWVAWFHGHL
1238,1404,NC(=O)N1c2ccccc2C=Cc2c1cccc2,,0.0,,1.0,,2.17,46.33,-3.5,2.28,1,1,236.094963004,0,,Test,,Train,,0000000000000000001000000000000000001000000000000000000000000000000000000010100000011000000000000010000011000100000010001100100000000010100001011001001001010100111110,,,,,,,0.307709276676178,0.0,0.268941432237625,0.0,0.5,0.0,,,,,,,0.795629560947418,1.0,0.638446390628815,1.0,0.636939525604248,1.0,NC(=O)N1c2ccccc2C=Cc2ccccc21,FFGPTBGBLSHEPO-UHFFFAOYSA-N,FFGPTBGBLSHEPO
1239,1405,C[C@H]1COc2c3c(cc(F)c2N2CCN(C)CC2)c(=O)c(C(=O)O)cn31,,1.0,,1.0,0.0,0.03,73.32,-2.78,-2.08,6,1,361.14378434,2,,Train,,Train,Val,0000000000000000000000000000000000000000010000000000000010000100100000000010001100001110100010101101000010101010101101011110101010001111111101111111110111011111111110,,,,,,,0.778626501560211,1.0,0.581095635890961,1.0,0.553245663642883,1.0,,,,,,,0.25267094373703,0.0,0.498148173093796,0.0,0.379679411649704,0.0,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,GSDSWSVVBLHKDQ-JTQLQIEISA-N,GSDSWSVVBLHKDQ
1250,1419,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,,1.0,,0.0,,3.25,92.51,-2.2,1.42,6,2,422.162187036,8,,Test,,Train,,0000000000000000000000000000000000000100000000000001000000000100100011000010101101101010001001111001001000101010011101011101100111100100111001011011011010111101111110,,,,,,,0.745043873786926,1.0,0.588111639022827,1.0,0.792567431926727,1.0,,,,,,,0.758084774017334,1.0,0.567762315273285,1.0,0.628919959068298,1.0,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,PSIFNNKUMBGKDQ-UHFFFAOYSA-N,PSIFNNKUMBGKDQ
1289,1468,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,,0.0,,1.0,1.0,2.48,29.54,-1.38,1.88,3,0,247.157228912,3,,Train,,Train,Train,0000000000000000000000000000000000000000000000000000000000000100010000000010000000001100000010000101000000001011011101001110010110000000110000001011100011101111111110,,,,,,,0.362482130527496,0.0,0.442562341690063,0.0,0.433377265930176,0.0,,,,,,,0.80543065071106,1.0,0.636003136634827,1.0,0.631272792816162,1.0,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,XADCESSVHJOZHK-UHFFFAOYSA-N,XADCESSVHJOZHK
1308,1489,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2c1cccc2,,1.0,,1.0,,5.24,12.03,-3.33,3.1,1,1,305.073804904,2,,Train,,Train,,0000000000000000000000000000000000000000000000000000000000000100000000000000000000000010010010000000001110110010000100000000100000001100000000011010011000010101111010,,,,,,,0.310842007398605,0.0,0.431784003973007,0.0,0.426153838634491,0.0,,,,,,,0.80080783367157,1.0,0.638154745101929,1.0,0.638957262039185,1.0,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,VGKDLMBJGBXTGI-SJCJKPOMSA-N,VGKDLMBJGBXTGI
1321,1503,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,,1.0,,0.0,0.0,2.95,83.06,0.44,0.01,3,1,285.103479088,7,,Train,,Train,Test,0000000000000000000000000000000110000000000000000010001001111001001000001000000010000101000001000001010001010011011011000111000111000001011100000111100011111111111110,,,,,,,0.464719742536545,0.0,0.415115594863892,0.0,0.523666501045227,1.0,,,,,,,0.552788555622101,1.0,0.619580924510956,1.0,0.627943456172943,1.0,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,DBABZHXKTCFAPX-UHFFFAOYSA-N,DBABZHXKTCFAPX
1356,1545,O=C1CN=C(c2ccccc2)c2c(ccc([N+](=O)[O-])c2)N1,,0.0,,1.0,1.0,1.99,87.28,-3.82,2.03,4,1,281.080041212,2,,Train,,Train,Val,0000000000000000001000010000000000000000000000001000000100000110000001100000011100000000000101100001010110000110000010111101101001011011100001111101001011010110111110,,,,,,,0.457792788743973,0.0,0.418184041976929,0.0,0.598687648773193,1.0,,,,,,,0.78692501783371,1.0,0.506716012954712,1.0,0.55503922700882,1.0,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,KJONHKAYOJNZEC-UHFFFAOYSA-N,KJONHKAYOJNZEC
1406,1612,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,,1.0,,1.0,,3.73,40.46,-3.24,3.63,2,2,228.115029752,2,,Train,,Train,,0000000000000000000000000000000000000000000000000000000000000000010000000100000000000000000000000000000000000001100000000000101000100000001000101000100100001011011110,,,,,,,0.594286203384399,1.0,0.472754299640656,0.0,0.435545772314072,0.0,,,,,,,0.79957902431488,1.0,0.581759333610535,1.0,0.607912361621857,1.0,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,IISBACLAFKSPIT-UHFFFAOYSA-N,IISBACLAFKSPIT
1413,1619,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,,1.0,,1.0,1.0,1.3,75.27,-2.25,1.19,3,2,232.084792244,2,,Train,,Train,Train,0000000000000000000000000000000000001000001000000000100000000100010000000000100100000000110100001100000001000101010010011000001000100001100001101100011001110111111110,,,,,,,0.50922816991806,1.0,0.545647203922272,1.0,0.429562479257584,0.0,,,,,,,0.780628323554993,1.0,0.61893492937088,1.0,0.631272792816162,1.0,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,DDBREPKUVSBGFI-UHFFFAOYSA-N,DDBREPKUVSBGFI
