,ID,ParentSmiles,status_influx,status_efflux,status_pampa,status_bbb,Status_CNS,LogP,TPSA,LogS,LogD,HBA,HBD,MW,RotatableBonds,TrainTestVal_influx,TrainTestVal_efflux,TrainTestVal_pampa,TrainTestVal_bbb,TestValTrain_CNS,MACCS,Properties_PredictionScore_Influx,Properties_Prediction_Influx,MACCS_PredictionScore_Influx,MACCS_Prediction_Influx,Combined_PredictionScore_Influx,Combined_Prediction_Influx,Properties_PredictionScore_Efflux,Properties_Prediction_Efflux,MACCS_PredictionScore_Efflux,MACCS_Prediction_Efflux,Combined_PredictionScore_Efflux,Combined_Prediction_Efflux,Properties_PredictionScore_PAMPA,Properties_Prediction_PAMPA,MACCS_PredictionScore_PAMPA,MACCS_Prediction_PAMPA,Combined_PredictionScore_PAMPA,Combined_Prediction_PAMPA,Properties_PredictionScore_BBB,Properties_Prediction_BBB,MACCS_PredictionScore_BBB,MACCS_Prediction_BBB,Combined_PredictionScore_BBB,Combined_Prediction_BBB,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
1622,1864,COc1ccc2Sc3c(cccc3)N(C[C@H](C)CN(C)C)c2c1,,1.0,,,,4.92,41.01,-3.08,3.02,4,0,328.160934388,5,,Train,,,,0000000000000000000000000000000000010000000000000000000000100000000000000110000110001101000010001101000010010000101000011100111000000010110011111001100110111101111110,,,,,,,0.312293857336044,0.0,0.508822619915009,1.0,0.429562479257584,0.0,,,,,,,,,,,,,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,VRQVVMDWGGWHTJ-CQSZACIVSA-N,VRQVVMDWGGWHTJ
1624,1867,O=C1NC(=O)C(c2cn(CCCN3CCNCC3)c3ccccc23)=C1c1c[nH]c2ccccc12,,0.0,,,,2.57,82.16,-2.02,1.17,5,3,453.216475104,6,,Train,,,,0000000000000000000000000000000000000000000000000100000000000100100000000011001101101100101100010111000110000110000011011100101110100001110001101011011011110110111110,,,,,,,0.538264691829681,1.0,0.617747902870178,1.0,0.609295427799225,1.0,,,,,,,,,,,,,O=C1NC(=O)C(c2cn(CCCN3CCNCC3)c3ccccc23)=C1c1c[nH]c2ccccc12,VKLVUAHQOFDKLR-UHFFFAOYSA-N,VKLVUAHQOFDKLR
1626,1869,CCN(CC)CCNc1ccc2nc(C)n3c4ccc(O)cc4c(=O)c1c23,,1.0,,,,3.22,70.39,-1.87,0.79,6,2,364.189926008,6,,Train,,,,0000000000000000000000000000000000000100000000000000000000000000100000000000101101101100001000011101000110010010110100011100101010101010111011101011101111111111111110,,,,,,,0.721413016319275,1.0,0.574442505836487,1.0,0.553245663642883,1.0,,,,,,,,,,,,,CCN(CC)CCNc1ccc2nc(C)n3c4ccc(O)cc4c(=O)c1c23,CAHBHXJBZIGLGG-UHFFFAOYSA-N,CAHBHXJBZIGLGG
1629,1873,Cn1c2ccccc2c2cc(-c3ccccc3)c3C(=O)C=CC(=O)c3c21,,0.0,,,,4.63,39.07,-7.08,4.84,3,0,337.11027872,1,,Train,,,,0000000000000000000000000000000000000000000000000000000000000100100000000010000000101000000010011010000010000000000000001100101000000001100000111001000101010111111110,,,,,,,0.587623476982117,1.0,0.405971318483353,0.0,0.543638706207275,1.0,,,,,,,,,,,,,Cn1c2ccccc2c2cc(-c3ccccc3)c3c(c21)C(=O)C=CC3=O,WLMXMMYUNSNZSZ-UHFFFAOYSA-N,WLMXMMYUNSNZSZ
1630,1875,COc1c(OC)c(COc2ccccc2CCc2ccccc2)ccc1,,0.0,,,,3.93,27.69,-5.53,5.21,3,0,348.172544628,8,,Train,,,,0000000000000000000000000000000000000000000000000000000000000000000000010000000000000000100010000000000000011000100000000000111100000000000000111110110110101011011110,,,,,,,0.746032774448395,1.0,0.475825309753418,0.0,0.470035970211029,0.0,,,,,,,,,,,,,COc1cccc(COc2ccccc2CCc2ccccc2)c1OC,XTPXWJXAQGAVBD-UHFFFAOYSA-N,XTPXWJXAQGAVBD
1632,1878,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,,1.0,,,0.0,-1.91,219.93,0.24,-5.1,14,4,575.002144504,9,,Train,,,Train,0000000100100000000010000000000000010000000010100101100000100001100001010011101110111001101111111110100011010101000010011111011001101001111101110101111111111111111110,,,,,,,0.730231046676636,1.0,0.493835926055908,0.0,0.612554967403412,1.0,,,,,,,,,,,,,CO[C@@]1(NC(O)=c2sc(=C(C(N)=O)C(=O)O)s2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,SMRZELGKBINBNK-WBVHZDCISA-N,SMRZELGKBINBNK
1634,1880,O=C(O)c1c(C=C2CCN(c3ccccc3)C2=O)c2c(Cl)cc(Cl)cc2[nH]1,,1.0,,,,4.36,73.4,-2.29,1.41,2,2,400.038147668,3,,Train,,,,0000000000000000000000000000000000000000000000000100010000000100100000000011000000101010000100110011001010100110000010011110101000101111101001111111011011011110111110,,,,,,,0.726050674915314,1.0,0.52141547203064,1.0,0.601105153560638,1.0,,,,,,,,,,,,,O=C(O)c1[nH]c2cc(Cl)cc(Cl)c2c1C=C1CCN(c2ccccc2)C1=O,VDIRQCDDCGAGET-UHFFFAOYSA-N,VDIRQCDDCGAGET
1635,1883,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,,0.0,,,0.0,-0.61,172.46,-0.82,-2.9,13,3,525.103513216,10,,Train,,,Train,0000000100100000000000000000000000010000000010100101000000100001100001000111101110111101001111111111100111000110001110011111001101111011111101110111111011111111111110,,,,,,,0.778642654418945,1.0,0.556013882160187,1.0,0.614941537380219,1.0,,,,,,,,,,,,,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3csc(N)n3)[C@H]2SC1,QYQDKDWGWDOFFU-WPZCJLIBSA-N,QYQDKDWGWDOFFU
1636,1884,CCC(=C(c1ccc(OCCN(C)C)cc1)c1cc(O)ccc1)c1ccccc1,,1.0,,,,6.33,32.7,-4.64,5.28,3,1,387.219829168,8,,Train,,,,0000000000000000000000000000000000000000000000000100000000000000000000000101000000001100000010100011000000001010111100000100111000010000011010101011100110101111111110,,,,,,,0.750624179840088,1.0,0.498484879732132,0.0,0.506716012954712,1.0,,,,,,,,,,,,,CCC(=C(c1ccc(OCCN(C)C)cc1)c1cccc(O)c1)c1ccccc1,ZQZFYGIXNQKOAV-UHFFFAOYSA-N,ZQZFYGIXNQKOAV
1637,1886,Cc1ccc(C(=CCN2CCCC2)c2nc(C=CC(=O)N(C)c3ccccc3)ccc2)cc1,,1.0,,,,4.2,36.44,-3.29,3.65,3,0,437.246712612,7,,Train,,,,0000000000000000000000000000000000000000000000000100000000000000100000000011000000101100000110010111000000000110000011011100100110001010110001001011100011110101111110,,,,,,,0.43016129732132,0.0,0.431208252906799,0.0,0.492188096046448,0.0,,,,,,,,,,,,,Cc1ccc(C(=CCN2CCCC2)c2cccc(C=CC(=O)N(C)c3ccccc3)n2)cc1,OVGBHSDSYWMPIB-UHFFFAOYSA-N,OVGBHSDSYWMPIB
1639,1888,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,,0.0,,,,4.87,64.63,-5.75,4.86,5,1,383.069113448,4,,Train,,,,0000000000000000000000000000000000000000000010000100000000000100000000000001000000000010000010001110001000101000010000001010010000000101100110011100111011111111111110,,,,,,,0.331698268651962,0.0,0.374679058790207,0.0,0.443347781896591,0.0,,,,,,,,,,,,,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc(Cl)c1Cl,HAQDEJPEAKWAAM-UHFFFAOYSA-N,HAQDEJPEAKWAAM
1640,1889,Cn1c2ccccc2c(=O)c2c(O)cc3OC(C4(C)CO4)Cc3c21,,0.0,,,,3.71,62.3,-4.11,2.89,5,1,323.115758024,1,,Train,,,,0000000000000001000001000000000000000000000000000000000010000100110000010010000000101000100010011100000010011001101100011100101010010000101100111101100111011111111110,,,,,,,0.261688977479935,0.0,0.432237684726715,0.0,0.40812087059021,0.0,,,,,,,,,,,,,Cn1c2ccccc2c(=O)c2c(O)cc3c(c21)CC(C1(C)CO1)O3,YXQGLAPCZDYVLL-UHFFFAOYSA-N,YXQGLAPCZDYVLL
1641,1890,COc1ccc([C@H]2C(C(C)=O)=C(c3ccccc3)N([C@H]3O[C@@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]3OC(C)=O)C(=S)C2C#N)cc1,,0.0,,,,4.46,199.85,-6.48,5.06,13,0,692.203980972,10,,Train,,,,0000000000000000000000000000000000000000100010100100000010000101000000011011000110001001100110101110000000001100100110011110111000011001100111101101110111111111111110,,,,,,,0.324124813079834,0.0,0.418184041976929,0.0,0.568791747093201,1.0,,,,,,,,,,,,,COc1ccc([C@H]2C(C(C)=O)=C(c3ccccc3)N([C@H]3O[C@@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]3OC(C)=O)C(=S)C2C#N)cc1,CMENZEUIUDXVAP-OKIHHNKBSA-N,CMENZEUIUDXVAP
1642,1891,CCCC(=O)O[C@H](COC(=O)CC)COP(=O)(O)OC[C@H](N)C(=O)Nc1ccc([N+](=O)[O-])c2nonc12,,1.0,,,,-0.87,258.03,-0.61,-3.48,14,3,547.131557902,15,,Train,,,,0000000000000000000000010000100000000000000000011000010110000010100011110000101100110000110101111000010111011111011010111111010111111011111101000111101111111111111110,,,,,,,0.748534500598907,1.0,0.617882192134857,1.0,0.614941537380219,1.0,,,,,,,,,,,,,CCCC(=O)O[C@H](COC(=O)CC)COP(=O)(O)OCC(N)C(=O)Nc1ccc([N+](=O)[O-])c2nonc12,GETWWAWJTUWQNE-JHJMLUEUSA-N,GETWWAWJTUWQNE
1643,1893,O=C(O)[C@H]1O[C@@H](Oc2ccc([N+](=O)[O-])cc2)[C@H](O)[C@@H](O)[C@@H]1O,,1.0,,,,-1.01,162.27,0.5,-4.64,8,4,315.059030996,4,,Train,,,,0000000000000000000000010000000000000000000000001000110110000010000001110000000000000000100001000100010000000000100000100111011001101011101100101101010101011110111110,,,,,,,0.732551336288452,1.0,0.544388294219971,1.0,0.610639274120331,1.0,,,,,,,,,,,,,O=C(O)C1O[C@@H](Oc2ccc([N+](=O)[O-])cc2)[C@H](O)[C@@H](O)[C@@H]1O,QSUILVWOWLUOEU-RZBXFUOESA-N,QSUILVWOWLUOEU
1645,1895,Cc1c2ccn(C)c(C)c2cc2c1nc1ccccc12,,1.0,,,,4.87,15.6,-5.28,3.1,2,0,260.131348512,0,,Train,,,,0000000000000000000000000000000000000000000000000000000000000000100000000010000000101000000010010100000010000000000000011100100000000000100011011001110000010101111010,,,,,,,0.628128588199615,1.0,0.431784003973007,0.0,0.592666625976562,1.0,,,,,,,,,,,,,Cc1c2ccn(C)c(C)c2cc2c1nc1ccccc12,OEKAAQGTAWUHFK-UHFFFAOYSA-N,OEKAAQGTAWUHFK
1646,1896,CC(C)NCC(O)COc1ccc(CCNC(=O)NC(C)C)cc1,,1.0,,,,1.48,82.62,0.47,-0.53,4,4,337.236541852,10,,Train,,,,0000000000000000000000000000000000001000001000000000010000000000000000010100100001000000011000101001000101001110100110000000011000110000011011100110101111111111111110,,,,,,,0.602217853069305,1.0,0.544003486633301,1.0,0.370654106140137,0.0,,,,,,,,,,,,,CC(C)NCC(O)COc1ccc(CCNC(=O)NC(C)C)cc1,PKWZWSXSCKVUJB-UHFFFAOYSA-N,PKWZWSXSCKVUJB
1647,1897,CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)[C@H](C)C(=O)O)O3)O2)O1,,1.0,,,,2.67,153.37,0.17,0.31,10,4,670.429212804,10,,Train,,,,0000000000000000000000000000000000000000000000000000010010000100010000010000000001100000111010010100000110011001011101010010011110110000101110101110110111101011001110,,,,,,,0.722950637340546,1.0,0.628846824169159,1.0,0.612554967403412,1.0,,,,,,,,,,,,,CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)C(C)C(=O)O)O3)O2)O1,GAOZTHIDHYLHMS-QPJULDDXSA-N,GAOZTHIDHYLHMS
1648,1898,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,,0.0,,1.0,0.0,0.58,106.6,-1.49,-0.55,5,2,253.052112212,3,,Train,,Train,Train,0000000000000000000000000000000110000100000000000010001011111001101010101000100010110001000001111000010001000001000010011001000001101011100001000101001100010111111110,,,,,,,0.527648866176605,1.0,0.52141547203064,1.0,0.383744597434998,0.0,,,,,,,0.702076017856598,1.0,0.584240555763245,1.0,0.432237684726715,0.0,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,JLKIGFTWXXRPMT-UHFFFAOYSA-N,JLKIGFTWXXRPMT
1649,1899,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,,0.0,,,,3.58,54.37,-4.6,3.52,3,1,344.235144884,1,,Train,,,,0000000000000000000000000100000000000000000000000100000000000000010000010001000000000000011000010010000110010001001101000000001110010001001010101110110101001011001110,,,,,,,0.252104729413986,0.0,0.617882192134857,1.0,0.420078992843628,0.0,,,,,,,,,,,,,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC(C)=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,QOVGIKUHSFCSIK-NWUMPJBXSA-N,QOVGIKUHSFCSIK
1652,1902,COc1ccc(-c2c(C#N)c(=S)n([C@H]3O[C@@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]3OC(C)=O)c3c2C(=O)CC(C)(C)C3)cc1,,0.0,,,,4.48,199.85,-7.19,5.08,14,0,668.203980972,8,,Train,,,,0000000000000000000000000000000000000000100000100000000010100101110000011110000110001001100110101100000010001111101110011110111000011001100111111101110111111111111110,,,,,,,0.467438757419586,0.0,0.418184041976929,0.0,0.370654106140137,0.0,,,,,,,,,,,,,COc1ccc(-c2c3c(n([C@H]4O[C@@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4OC(C)=O)c(=S)c2C#N)CC(C)(C)CC3=O)cc1,WSSGXWNHOKWEQA-XRGONJOWSA-N,WSSGXWNHOKWEQA
1653,1903,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1-c1ccccc1C(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1,,0.0,,,,9.88,53.76,-13.43,9.23,2,0,758.25035378,11,,Train,,,,0000000000000000000000000000110000000000000000000000000000000100000000000000000000000000000000000000000000000001000000000000100000000001000000011001010101000010011110,,,,,,,0.353500366210938,0.0,0.418184041976929,0.0,0.443347781896591,0.0,,,,,,,,,,,,,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1-c1ccccc1C(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1,HMLIJGSRQAHTFN-UHFFFAOYSA-N,HMLIJGSRQAHTFN
1655,1905,C[C@]12C[C@H](O)[C@@]3(C)[C@@H](CCC4=CC(=O)C=C[C@]43C)[C@@H]1C[C@H]1O[C@@H](C3CCCCC3)O[C@]12C(=O)CO,,1.0,,,,4.0,93.06,-4.35,4.28,6,2,484.282489,3,,Train,,,,0000000000000000000000000100000000000000000000000100000010000100010000010001000001100000101000010010100110011001001101010010001110110001101110101110110111101011001110,,,,,,,0.636382162570953,1.0,0.555389702320099,1.0,0.60292786359787,1.0,,,,,,,,,,,,,C[C@]12[C@@H](O)C[C@@]3(C)[C@@H](C[C@H]4O[C@@H](C5CCCCC5)O[C@]43C(=O)CO)[C@@H]1CC=C1CC(=O)C=C[C@]12C,PIFFQTKJRQPEKT-WMMUYDDUSA-N,PIFFQTKJRQPEKT
1657,1907,CN(C)CCC(c1ccc(Cl)cc1)c1ncccc1,,0.0,,,,2.96,16.13,-0.69,1.16,2,0,274.123676288,5,,Train,,,,0000000000000000000000000000000000000000000000000000000000000000100000000100000000001110000010000101001000100010001100001100100000000100100001001011100010110101111010,,,,,,,0.457363784313202,0.0,0.405162513256073,0.0,0.523666501045227,1.0,,,,,,,,,,,,,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,SOYKEARSMXGVTM-UHFFFAOYSA-N,SOYKEARSMXGVTM
1659,1909,N#Cc1cc2c(CCCC2)n([C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c1=S,,0.0,,,,-0.11,149.27,-4.25,0.39,8,4,352.10929274,2,,Train,,,,0000000000000000000000000000000000000000100000100000110010100101100000011010000111001001111100101100000010001110000011011100001010111000101101111111010110111110111110,,,,,,,0.713893294334412,1.0,0.529964029788971,1.0,0.520514786243439,1.0,,,,,,,,,,,,,N#Cc1cc2c(n([C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)c1=S)CCCC2,QWACLMFLANEADU-GZBLMMOJSA-N,QWACLMFLANEADU
1663,1913,COc1cc2c(cc1OC)[C@@H]1CN(C)CC[C@@H]1N=C2c1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1,,1.0,,,,5.12,88.61,-4.57,2.56,6,1,505.203527472,6,,Train,,,,0000000000000000000000000000000110000000000000000010001001111101001010011010010110001101000011000101010011000011101110111101111011001011110111111111111110011111111110,,,,,,,0.534342110157013,1.0,0.598687648773193,1.0,0.496341496706009,0.0,,,,,,,,,,,,,COc1cc2c(cc1OC)[C@@H]1CN(C)CC[C@@H]1N=C2c1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1,FVZJIAUYFDQQKJ-DQEYMECFSA-N,FVZJIAUYFDQQKJ
1665,1916,Cc1c(C)cc2sc(C=C(C(F)(F)F)C(F)(F)F)nc2c1,,0.0,,,,4.88,41.13,-5.48,5.86,2,0,325.035989608,1,,Train,,,,0000000000000000000000000000000000010000010000100100000000000000100000000001000010100001000000010010000011100001000000011000000000000100100000010000110000010001111010,,,,,,,0.463045448064804,0.0,0.405971318483353,0.0,0.478584498167038,0.0,,,,,,,,,,,,,Cc1cc2nc(C=C(C(F)(F)F)C(F)(F)F)sc2cc1C,JOUFTDDYFMLDEQ-UHFFFAOYSA-N,JOUFTDDYFMLDEQ
1666,1917,COc1cc2c(-c3ccc(OC)c(=O)cc3[C@@H](NC(C)=O)CC2)c(O)c1O,,1.0,,,,0.7,105.09,-2.55,0.77,6,3,371.136887392,3,,Train,,,,0000000000000000001000000000000000000000000000000000010000000000000000010000000000000000111110000000000110010110100010000000011000101001001110110110111101011111111110,,,,,,,0.684620916843414,1.0,0.603909611701965,1.0,0.60292786359787,1.0,,,,,,,,,,,,,COc1cc2c(c(O)c1O)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,QCOIAAVYXNEUDX-AWEZNQCLSA-N,QCOIAAVYXNEUDX
1667,1918,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,,0.0,,,,4.53,123.04,-5.48,4.58,6,0,393.002514334,8,,Train,,,,0000000000000000000000000000100000000000000000100000000000000000001000001010000010101001100100011000011011001111010010001101011101000101110100110101110011111111111110,,,,,,,0.71098792552948,1.0,0.604679107666016,1.0,0.403403341770172,0.0,,,,,,,,,,,,,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,MUMQYXACQUZOFP-UHFFFAOYSA-N,MUMQYXACQUZOFP
1668,1919,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,,1.0,,,,4.22,98.24,-4.17,4.31,6,2,473.166079344,7,,Train,,,,0000000000000000000000000000000000010000000000000000000000000100000000000010000010101101000000110101000010001010100001011100111110110000111100111111010111101110111110,,,,,,,0.599684000015259,1.0,0.502727210521698,1.0,0.492188096046448,0.0,,,,,,,,,,,,,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,GZUITABIAKMVPG-UHFFFAOYSA-N,GZUITABIAKMVPG
1669,1920,O=P1(N(CCCl)CCCl)NCCCO1,,1.0,,,0.0,0.71,41.57,-0.37,0.53,2,1,260.02481971,5,,Train,,,Train,0000000000000000000000000000100000000000000000000000000010000000000010000000100001000100011001001101011101001011000011011101001111011100110001100011001010111110101110,,,,,,,0.344330132007599,0.0,0.477288335561752,0.0,0.523666501045227,1.0,,,,,,,,,,,,,O=P1(N(CCCl)CCCl)NCCCO1,CMSMOCZEIVJLDB-UHFFFAOYSA-N,CMSMOCZEIVJLDB
1670,1921,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(C(=N)NO)cc1)C1CCCCC1,,1.0,,,,0.97,143.85,-0.2,-0.54,7,5,473.26381922,10,,Train,,,,0000000100100000000000010000000000000100001000000000010000000000000110100010111001001000011101100001010000011110010011101111010110110001111101001111011011111111111110,,,,,,,0.742034077644348,1.0,0.622636020183563,1.0,0.450166016817093,0.0,,,,,,,,,,,,,CCOC(=O)CNC(C(=O)N1CCC1C(=O)NCc1ccc(C(N)=NO)cc1)C1CCCCC1,ZXIBCJHYVWYIKI-UHFFFAOYSA-N,ZXIBCJHYVWYIKI
1671,1923,O=C1CC(O)C[C@@H](C=Cc2c(-c3ccc(F)cc3)c3ccccc3nc2C2CC2)O1,,0.0,,,,3.84,59.42,-5.65,3.71,4,1,403.158371784,4,,Train,,,,0000000000000000000001000000000000000000010000000000000010000100100000000000000000000010100000000110000110100000000000011010101000010100101000111100010101011010111110,,,,,,,0.436934530735016,0.0,0.405971318483353,0.0,0.47154974937439,0.0,,,,,,,,,,,,,O=C1CC(O)C[C@@H](C=Cc2c(C3CC3)nc3ccccc3c2-c2ccc(F)cc2)O1,XJVKVAFYQRWVAJ-MUMRKEEXSA-N,XJVKVAFYQRWVAJ
1673,1925,CN(C)CCn1c(=O)c2c3c4c(cc2)n(CCN(C)C)nc4c2cc(O)ccc2n3c1=O,,1.0,,,,2.48,85.15,-0.11,-1.19,9,1,434.206638692,6,,Train,,,,0000000000000000000000000000000000001000000000000001000000000000100000000110101100101100100111011101000011000110101111011101101000000001111011111111110111111111111110,,,,,,,0.370906114578247,0.0,0.581095635890961,1.0,0.549834012985229,1.0,,,,,,,,,,,,,CN(C)CCn1c(=O)c2ccc3c4c(nn3CCN(C)C)c3cc(O)ccc3n(c1=O)c24,NVRGTXQKVXKXAN-UHFFFAOYSA-N,NVRGTXQKVXKXAN
1674,1927,Nc1nc2c(ncn2[C@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,,0.0,,,,-1.93,155.22,-2.66,-1.89,9,5,283.091668516,2,,Train,,,,0000000000000000000000001000000000000100001000000000110010000100100000010010101101111000111100111100000011001100100010011100001000111010101101100101011111111110111110,,,,,,,0.595334649085999,1.0,0.584275722503662,1.0,0.420078992843628,0.0,,,,,,,,,,,,,Nc1nc(=O)c2ncn([C@H]3O[C@@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,NYHBQMYGNKIUIF-PXMDKTAGSA-N,NYHBQMYGNKIUIF
1675,1928,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,,0.0,,,,1.03,103.04,-2.16,0.5,8,1,387.19065428,4,,Train,,,,0000000000000000000000001000000000000100000000000000000010000100100000010010101100111100000110111101000011001110100011011100111110011010110101111111111111011111111110,,,,,,,0.628747403621674,1.0,0.615168511867523,1.0,0.623695373535156,1.0,,,,,,,,,,,,,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,VCKUSRYTPJJLNI-UHFFFAOYSA-N,VCKUSRYTPJJLNI
1676,1929,O=C1OC(c2ccc(O)c(S(=O)(=O)O)c2)(c2cc(S(=O)(=O)O)c(O)cc2)c2c1c(Br)c(Br)c(Br)c2Br,,1.0,,,,1.94,192.26,-4.27,-1.78,8,4,789.64488692,4,,Train,,,,0000000000000000000000000000000000000011000001010010101011111101011010001000000010100011100000010000010011100001100000000011101001100101101100111101010101001010011110,,,,,,,0.755017459392548,1.0,0.546023190021515,1.0,0.612554967403412,1.0,,,,,,,,,,,,,O=C1OC(c2ccc(O)c(S(=O)(=O)O)c2)(c2ccc(O)c(S(=O)(=O)O)c2)c2c(Br)c(Br)c(Br)c(Br)c21,OHTXTCNTQJFRIG-UHFFFAOYSA-N,OHTXTCNTQJFRIG
1678,1931,CC(=O)C1(O)Cc2c(c(O)c3C(=O)c4c(cccc4OCc4ccccc4)C(=O)c3c2O)C(OC2CC(N)C(O)C(C)O2)C1,,0.0,,,,2.45,185.84,-3.6,1.47,11,5,603.210446256,6,,Train,,,,0000000000000000000000000000000000000000000000000000010010000000010000010000000000010000111000101100000110011011100100000010111100111001101100111100111111111111111110,,,,,,,0.734082758426666,1.0,0.617882192134857,1.0,0.612554967403412,1.0,,,,,,,,,,,,,CC(=O)C1(O)C=C2C(=O)c3c(c(O)c4c(OCc5ccccc5)cccc4c3O)C(=O)C2C(OC2CC(N)C(O)C(C)O2)C1,PEHXYNWNJXHKSR-UHFFFAOYSA-N,PEHXYNWNJXHKSR
1679,1932,CCN1CCN(c2cc(-c3ccc(F)cc3)c3CCCCCCc3n2)CC1,,0.0,,,,5.09,19.37,-4.46,5.13,3,0,367.24237618,3,,Train,,,,0000000000000000000000000000000000000100010000000000000000000100100000000010101000001110000000000101100010110010010101011100100110001110110001011011000010110101111010,,,,,,,0.550037622451782,1.0,0.429421842098236,0.0,0.403403341770172,0.0,,,,,,,,,,,,,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,XVGOZDAJGBALKS-UHFFFAOYSA-N,XVGOZDAJGBALKS
1682,1937,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1cc(C(F)(F)F)c(C#N)cc1,,1.0,,,0.0,1.6,107.26,-4.65,2.53,5,2,430.061040808,5,,Train,,,Train,0000000000000000000000000000000000000000110000000010011001111001011000011000000010000011110100100000010101100101001010000001100001111111001101011101011111111111111110,,,,,,,0.606109440326691,1.0,0.449078291654587,0.0,0.450166016817093,0.0,,,,,,,,,,,,,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,LKJPYSCBVHEWIU-UHFFFAOYSA-N,LKJPYSCBVHEWIU
1684,1939,CC=C1C[C@H]2C=Nc3cc(OCCCCCOc4cc5c(cc4OC)C(=O)N4CC(=CC)C[C@H]4C=N5)c(OC)cc3C(=O)N2C1,,1.0,,,,3.87,102.26,-7.05,3.84,8,0,612.294785,10,,Train,,,,0000000000000000001000000000000000000000000000000100000000000000000000010001011100101000000110011011000010001110100111111100111110010011110111111111110111111111111110,,,,,,,0.504355669021606,1.0,0.625940144062042,1.0,0.568791747093201,1.0,,,,,,,,,,,,,CC=C1CC2C=Nc3cc(OCCCCCOc4cc5c(cc4OC)C(=O)N4CC(=CC)CC4C=N5)c(OC)cc3C(=O)N2C1,AWDJJRYSNCNHMB-UHFFFAOYSA-N,AWDJJRYSNCNHMB
