,ID,ParentSmiles,status_influx,status_efflux,status_pampa,status_bbb,Status_CNS,LogP,TPSA,LogS,LogD,HBA,HBD,MW,RotatableBonds,TrainTestVal_influx,TrainTestVal_efflux,TrainTestVal_pampa,TrainTestVal_bbb,TestValTrain_CNS,MACCS,Properties_PredictionScore_Influx,Properties_Prediction_Influx,MACCS_PredictionScore_Influx,MACCS_Prediction_Influx,Combined_PredictionScore_Influx,Combined_Prediction_Influx,Properties_PredictionScore_Efflux,Properties_Prediction_Efflux,MACCS_PredictionScore_Efflux,MACCS_Prediction_Efflux,Combined_PredictionScore_Efflux,Combined_Prediction_Efflux,Properties_PredictionScore_PAMPA,Properties_Prediction_PAMPA,MACCS_PredictionScore_PAMPA,MACCS_Prediction_PAMPA,Combined_PredictionScore_PAMPA,Combined_Prediction_PAMPA,Properties_PredictionScore_BBB,Properties_Prediction_BBB,MACCS_PredictionScore_BBB,MACCS_Prediction_BBB,Combined_PredictionScore_BBB,Combined_Prediction_BBB,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
3118,3495,Cc1cccc2c1c(=O)c1c(CCCC1)[nH]2,,,1.0,,,3.79,29.1,-4.45,4.11,1,1,213.1153641,0,,,Train,,,0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000011000001100000110000010100001001000101010000000100000111010001101010001111110,,,,,,,,,,,,,0.795881271362305,1.0,0.630260229110718,1.0,0.63709282875061,1.0,,,,,,,Cc1cccc2[nH]c3c(c(=O)c12)CCCC3,IPPASRLNICEBAG-UHFFFAOYSA-N,IPPASRLNICEBAG
3122,3499,Clc1ccc(Oc2ccc3c(NCCCNCc4ccco4)ccnc3c2)cc1,,,1.0,,,5.38,59.32,-3.58,3.8,5,2,407.140054624,9,,,Train,,,0000000000000000000000000000000000000000000000000000100010000000100000000000000101100110010000111101001110100010100001011000111110111110110001101010001110111110111110,,,,,,,,,,,,,0.799272358417511,1.0,0.627626359462738,1.0,0.63709282875061,1.0,,,,,,,Clc1ccc(Oc2ccc3c(NCCCNCc4ccco4)ccnc3c2)cc1,IVHAGHYALPYDPQ-UHFFFAOYSA-N,IVHAGHYALPYDPQ
3124,3501,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2[nH]1,,,1.0,,,2.45,81.67,-2.41,1.27,4,3,405.205241724,6,,,Train,,,0000000000000000000000000000000000000000000000000000010000000000100000000010001001001100001100101101000110000110100011011100101110100001111001101111001111111110111110,,,,,,,,,,,,,0.657865226268768,1.0,0.607830584049225,1.0,0.602378308773041,1.0,,,,,,,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2[nH]1,NWLCFCJTFBZULK-UHFFFAOYSA-N,NWLCFCJTFBZULK
3125,3502,CC1(C)CCc2c(C1)[nH]c1cccc(Cl)c1c2=O,,,1.0,,,4.98,29.1,-5.93,5.37,1,1,261.092041812,0,,,Train,,,0000000000000000000000000000000000000000000000000000000000000000110000000100000000000010011000001100001110100011101100001000101010000100100000111010101101010001111110,,,,,,,,,,,,,0.59192967414856,1.0,0.630260229110718,1.0,0.630459010601044,1.0,,,,,,,CC1(C)CCc2c([nH]c3cccc(Cl)c3c2=O)C1,FASJFULEWPJESK-UHFFFAOYSA-N,FASJFULEWPJESK
3126,3503,c1coc(CNCCCNc2ccnc3cc(Cc4ccc5OCOc5c4)ccc23)c1,,,1.0,,,3.97,68.55,-2.47,2.46,6,2,415.18959166,9,,,Train,,,0000000000000000000000000001000000000000000000000000100010000000100000010000000101100100010000110101000110001010100001011010100110111010110001011110001110111110111110,,,,,,,,,,,,,0.795881271362305,1.0,0.63533478975296,1.0,0.633277535438538,1.0,,,,,,,c1coc(CNCCCNc2ccnc3cc(Cc4ccc5c(c4)OCO5)ccc23)c1,YMJRSVQUUUCMSB-UHFFFAOYSA-N,YMJRSVQUUUCMSB
3127,3504,O=C(NCCN1CCNCC1)Nc1ncccc1OCc1ccccc1,,,1.0,,,2.35,78.52,-0.97,0.24,5,3,355.20082504,7,,,Train,,,0000000000000000000000000000000000001100001000000000000000000000100000000010101101001100011000101101000101001110100011011100111110101010110001111011011111111110111110,,,,,,,,,,,,,0.758532047271729,1.0,0.410959541797638,0.0,0.443986117839813,0.0,,,,,,,O=C(NCCN1CCNCC1)Nc1ncccc1OCc1ccccc1,PEZDASZYCADKJP-UHFFFAOYSA-N,PEZDASZYCADKJP
3132,3509,O=C(NCCCCCCCCCCNc1c2CCCCc2nc2cc(Cl)ccc12)c1cc(=O)c2cc(O)ccc2o1,,,1.0,,,5.95,100.55,-8.27,5.99,6,3,575.255084376,13,,,Train,,,0000000000000000000000000000000000000000000000000000000010000000100000010000000101000010111100100101001110100110100011011000101110101111111101111110001111111110111110,,,,,,,,,,,,,0.770084202289581,1.0,0.628743290901184,1.0,0.610639274120331,1.0,,,,,,,O=C(NCCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1cc(=O)c2cc(O)ccc2o1,DULLYLROEIJODI-UHFFFAOYSA-N,DULLYLROEIJODI
3133,3510,N#Cc1cnc2c(Cl)cc(NCc3cccc[n+]3[O-])cc2c1Nc1ccc(F)c(Cl)c1,,,1.0,,,4.56,86.2,-7.02,4.44,5,2,453.055943648,5,,,Train,,,0000000000001000000000010000000000000000110000001000000000000000100000100010001101000010000001001101011010100010100000011101101000101110100001111001011010110100111110,,,,,,,,,,,,,0.785119295120239,1.0,0.629745662212372,1.0,0.633277535438538,1.0,,,,,,,N#Cc1cnc2c(Cl)cc(NCc3cccc[n+]3[O-])cc2c1Nc1ccc(F)c(Cl)c1,ORVPEVIDEJOHIY-UHFFFAOYSA-N,ORVPEVIDEJOHIY
3134,3512,CS(C)(=N)=Nc1ccc(C(F)(F)F)cc1,,,1.0,,,3.02,44.59,-3.32,2.62,2,1,236.059504012,1,,,Train,,,0000000000000000000000000000000110000000010000000000000001001000001010001100100000000101000011000000000001100001000000100001000001001110000001000001101000010101111010,,,,,,,,,,,,,0.801892876625061,1.0,0.594311594963074,1.0,0.611187815666199,1.0,,,,,,,CS(C)(=N)=Nc1ccc(C(F)(F)F)cc1,HMQLHFRTSSQXMZ-UHFFFAOYSA-N,HMQLHFRTSSQXMZ
3135,3513,CCN(CC)CCCC(C)Nc1ccnc2cc(Oc3ccccc3)ccc12,,,1.0,,,5.4,37.39,-1.79,2.52,4,1,377.246712612,10,,,Train,,,0000000000000000000000000000000000000000000000000000000000000000100000000000000100001100011000001101000110010010111101001100111110001010110011101011101110111101111110,,,,,,,,,,,,,0.745514512062073,1.0,0.629745662212372,1.0,0.633277535438538,1.0,,,,,,,CCN(CC)CCCC(C)Nc1ccnc2cc(Oc3ccccc3)ccc12,ITYQJLOPXWLWNV-UHFFFAOYSA-N,ITYQJLOPXWLWNV
3137,3515,CC(C)=CCC12OC[C@@H]3C[C@@H](C=C4C(=O)c5c(cc6OC(C)(C)C=Cc6c5O)O[C@]431)C2=O,,,1.0,,,5.1,82.06,-4.99,4.92,6,1,434.172938552,2,,,Train,,,0000000000000000001000000100000000000000000000000100000010000000010000010101000000100000100000010110000010001001100100010000001110010001101110111100110111101011011110,,,,,,,,,,,,,0.753709137439728,1.0,0.625568747520447,1.0,0.63709282875061,1.0,,,,,,,CC(C)=CCC12OC[C@@H]3CC(=CC4C(=O)c5c(cc6c(c5O)C=CC(C)(C)O6)O[C@]431)C2=O,QRFSUVLGHKWJRF-XABTUFOHSA-N,QRFSUVLGHKWJRF
3138,3516,COc1cccc2nc(NC(C)C)nc(NCc3ccco3)c12,,,1.0,,,3.76,72.21,-3.45,2.79,6,2,312.15862588,6,,,Train,,,0000000000000000000000001000000000000100000000000000100010000000100000000100100101100000000010111101000011000000100000011000111000111010100011101000101110111111111110,,,,,,,,,,,,,0.799392580986023,1.0,0.63533478975296,1.0,0.630459010601044,1.0,,,,,,,COc1cccc2nc(NC(C)C)nc(NCc3ccco3)c12,XNTDLSPQHABXDO-UHFFFAOYSA-N,XNTDLSPQHABXDO
3142,3520,COc1ccc2c(OC)c(Cc3ccccc3)c(C)nc2c1,,,1.0,,,4.86,31.35,-4.69,4.32,3,0,293.141578848,4,,,Train,,,0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000010001100000010010000100100001000111000000000100010111000110100111011111110,,,,,,,,,,,,,0.795881271362305,1.0,0.618146896362305,1.0,0.63838130235672,1.0,,,,,,,COc1ccc2c(OC)c(Cc3ccccc3)c(C)nc2c1,GMVWJKYHQRYTGH-UHFFFAOYSA-N,GMVWJKYHQRYTGH
3144,3522,Cc1cc2c(cc1C)n(CC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)c(NCCCO)n2,,,1.0,,,6.04,87.38,-6.57,6.16,6,3,465.299142108,7,,,Train,,,0000000000000000000000001000000000000000000000000000100000000000110000000110101001101000010000111001000111001011100001011100101100111010111011111111111111111111111110,,,,,,,,,,,,,0.781015336513519,1.0,0.630680024623871,1.0,0.529964029788971,1.0,,,,,,,Cc1cc2nc(NCCCO)n(CC(=O)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c2cc1C,CYCGGKILBWERDJ-UHFFFAOYSA-N,CYCGGKILBWERDJ
3145,3523,COc1ccc(/C=C2\Oc3cc(OC)ccc3C2=O)cc1,,,1.0,,,2.9,44.76,-4.84,3.02,4,0,282.089208928,3,,,Train,,,0000000000000000000000000000000000000000000000000000000010000000000000010001000000100000100010010010000010000000100000000000111000000000100100111100110101001011011110,,,,,,,,,,,,,0.795881271362305,1.0,0.629745662212372,1.0,0.633277535438538,1.0,,,,,,,COc1ccc(/C=C2\Oc3cc(OC)ccc3C2=O)cc1,LNLRZAXYLVIPKL-SXGWCWSVSA-N,LNLRZAXYLVIPKL
3146,3524,FC(F)(F)c1cc(-c2ccc3c(NCCCNCc4ccc5OCOc5c4)ccnc3c2)cc(C(F)(F)F)c1,,,1.0,,,5.8,55.41,-5.02,4.4,5,2,547.169446296,8,,,Train,,,0000000000000000000000000001000000000000010000000000100010000100100000010000000101100100010000010101000111101011100001011010100110101110110001011010001110111110111110,,,,,,,,,,,,,0.799272358417511,1.0,0.630260229110718,1.0,0.63709282875061,1.0,,,,,,,FC(F)(F)c1cc(-c2ccc3c(NCCCNCc4ccc5c(c4)OCO5)ccnc3c2)cc(C(F)(F)F)c1,JKHFSLBEFZOLFH-UHFFFAOYSA-N,JKHFSLBEFZOLFH
3148,3526,O=C(c1ccc2c(c1)ncn2-c1cccc(C(F)(F)F)c1)N1CCCCC1,,,1.0,,,3.53,38.13,-4.96,3.51,3,0,373.140196856,2,,,Train,,,0000000000000000000000000000000000000000010000000000000000000100100000000010101000101100000100010101000011100111000011011100100010001110110001001011000011010100111110,,,,,,,,,,,,,0.799272358417511,1.0,0.630260229110718,1.0,0.611187815666199,1.0,,,,,,,O=C(c1ccc2c(c1)ncn2-c1cccc(C(F)(F)F)c1)N1CCCCC1,JKFSLVDEDNJILV-UHFFFAOYSA-N,JKFSLVDEDNJILV
3149,3527,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nc4ccc(F)cc4s3)cc2)c1O,,,1.0,,,3.42,137.17,-5.44,3.41,7,3,459.072276276,7,,,Train,,,0000000000000000000000000000000110010000010000100010101001111001101010011000100011100011010011011001010011100001100010011001111001101111101101111101011110111111111110,,,,,,,,,,,,,0.788057863712311,1.0,0.618661522865295,1.0,0.630459010601044,1.0,,,,,,,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nc4ccc(F)cc4s3)cc2)c1O,DCPQZFQYOJQYFZ-UHFFFAOYSA-N,DCPQZFQYOJQYFZ
3150,3528,CCCCCCSc1ccc(C(=O)CCN(C)C)cc1,,,1.0,,,5.1,45.61,-3.11,3.89,3,0,293.181335484,10,,,Train,,,0000000000000000000000000000000000000000000000000000000000100001000000000100000010001101000010001001000000010010011101000100000110010000010010000011100111100101111110,,,,,,,,,,,,,0.799392580986023,1.0,0.630260229110718,1.0,0.63838130235672,1.0,,,,,,,CCCCCCSc1ccc(C(=O)CCN(C)C)cc1,KRYZPTMHACIWAT-UHFFFAOYSA-N,KRYZPTMHACIWAT
3151,3529,CCCCCCOc1ccc(C(=O)CCN(C)C)c(OC)c1,,,1.0,,,3.92,38.77,-2.61,2.95,4,0,307.214743788,11,,,Train,,,0000000000000000000000000000000000000000000000000000000000000000000000000100000000001100100010001001000000011010111101000100011110010000010010110111110111101111111110,,,,,,,,,,,,,0.798005938529968,1.0,0.629745662212372,1.0,0.636133372783661,1.0,,,,,,,CCCCCCOc1ccc(C(=O)CCN(C)C)c(OC)c1,DFSUFPSHAGYTDU-UHFFFAOYSA-N,DFSUFPSHAGYTDU
3153,3531,CCCCCCOc1ccc(C(=O)CCN(C)C)cc1-c1ccccc1,,,1.0,,,5.49,29.54,-4.93,4.44,3,0,353.235479232,11,,,Train,,,0000000000000000000000000000000000000000000000000000000000000100000000000100000000001100000010001001000000011010111101000100111110010000010010111011110111101111111110,,,,,,,,,,,,,0.799272358417511,1.0,0.625654399394989,1.0,0.636133372783661,1.0,,,,,,,CCCCCCOc1ccc(C(=O)CCN(C)C)cc1-c1ccccc1,ZFLBQQYARJYUTI-UHFFFAOYSA-N,ZFLBQQYARJYUTI
3155,3533,C/C=C(\C)C(=O)c1ccc(CCCCCCC)cc1,,,0.0,,,6.69,17.07,-6.15,6.66,1,0,258.198365452,8,,,Train,,,0000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000010000000010000011101000000000110000000000010000010100101100001011110,,,,,,,,,,,,,0.665891289710999,1.0,0.629745662212372,1.0,0.55565083026886,1.0,,,,,,,CC=C(C)C(=O)c1ccc(CCCCCCC)cc1,SURNDRIKMMAISD-UHFFFAOYSA-N,SURNDRIKMMAISD
3157,3535,CCOC(=O)c1c(-c2ccc(Cl)cc2)[nH]c2cccc(OC)c2c1=O,,,1.0,,,4.19,64.63,-5.39,4.8,4,1,357.076785672,4,,,Train,,,0000000000000000000000000000000000000000000000000000000000000100100000000000000000000010100010001100001010101000110000001010111000000101100100111100111111111011111110,,,,,,,,,,,,,0.795881271362305,1.0,0.629745662212372,1.0,0.630459010601044,1.0,,,,,,,CCOC(=O)c1c(-c2ccc(Cl)cc2)[nH]c2cccc(OC)c2c1=O,LOUMDIJOGKLOQH-UHFFFAOYSA-N,LOUMDIJOGKLOQH
3158,3536,CCOC(=O)C1=C(c2ccc3OCOc3c2)Nc2cc(OC)ccc2C1OC,,,1.0,,,3.24,75.25,-4.45,3.45,7,1,383.136887392,5,,,Train,,,0000000000000000000000000001000000000000000010000100000010000100000000010001000000100000100010011110000010001000110000011010111000000010110110111100111111111111111110,,,,,,,,,,,,,0.795881271362305,1.0,0.63533478975296,1.0,0.636133372783661,1.0,,,,,,,CCOC(=O)C1C(c2ccc3c(c2)OCO3)=Nc2cc(OC)ccc2C1OC,WTMHHMABUCNIFT-UHFFFAOYSA-N,WTMHHMABUCNIFT
3160,3538,CCc1c(C)[nH]c2cc(OC)c(Cl)cc2c1=O,,,1.0,,,3.84,38.33,-4.44,4.29,2,1,251.071306368,2,,,Train,,,0000000000000000000000000000000000000000000000000000000000000000100000000000000000000010010010001100001010100000110100001000111000000100100010111000111101111011111110,,,,,,,,,,,,,0.799272358417511,1.0,0.625654399394989,1.0,0.633277535438538,1.0,,,,,,,CCc1c(C)[nH]c2cc(OC)c(Cl)cc2c1=O,JOOURXLMDGHJQA-UHFFFAOYSA-N,JOOURXLMDGHJQA
3162,3540,CC(C)(C)c1ccc2[nH]c3c(CCCC3)c(=O)c2c1,,,1.0,,,4.96,29.1,-5.05,5.31,1,1,255.162314292,0,,,Train,,,0000000000000000000000000000000000000000000000000000000000000000110000000100000000000000011000001100000110000011100001001000101010000000100010111010101101010001111110,,,,,,,,,,,,,0.799392580986023,1.0,0.627626359462738,1.0,0.63838130235672,1.0,,,,,,,CC(C)(C)c1ccc2[nH]c3c(c(=O)c2c1)CCCC3,ABWKRBGWUUJBSM-UHFFFAOYSA-N,ABWKRBGWUUJBSM
3163,3541,CC(C)Oc1ccc(C#N)cc1C(=O)N1Cc2cn(-c3cncc(F)c3)nc2C1,,,1.0,,,2.86,84.04,-3.12,2.39,6,0,391.144453036,4,,,Train,,,0000000000000000000000000000000000000000110000000001000000000100100000000110001100101110100101011101100010100110100010011101111000001110110001111001110111011111111110,,,,,,,,,,,,,0.790867686271667,1.0,0.629745662212372,1.0,0.63709282875061,1.0,,,,,,,CC(C)Oc1ccc(C#N)cc1C(=O)N1Cc2cn(-c3cncc(F)c3)nc2C1,NXVTZWGZZGMQMN-UHFFFAOYSA-N,NXVTZWGZZGMQMN
3164,3542,C/C(=C/C[C@@]12OC(C)(C)[C@@H]3C[C@@H](C=C4C(=O)c5c(O)cccc5O[C@]431)C2=O)COC(=O)Cn1ccnc1,,,1.0,,,4.68,116.95,-5.13,3.84,9,1,504.189651236,6,,,Train,,,0000000000000000001000000100000000000000000000000100000010000000110000010111101000101000100000110111000010011001101100011110011110010001111111111101110111101111111110,,,,,,,,,,,,,0.781094908714294,1.0,0.602378308773041,1.0,0.630459010601044,1.0,,,,,,,C/C(=C/C[C@@]12OC(C)(C)[C@@H]3CC(=CC4C(=O)c5c(O)cccc5O[C@]431)C2=O)COC(=O)Cn1ccnc1,ZNJWFSPJILTGAI-NCYJMKFLSA-N,ZNJWFSPJILTGAI
3165,3543,CCOC(=O)c1c(-c2ccc(C(F)(F)F)cc2)[nH]c2cccc(OC)c2c1=O,,,1.0,,,4.47,64.63,-5.66,4.98,4,1,391.103142652,4,,,Train,,,0000000000000000000000000000000000000000010000000000000000000100100000000000000000000000100010001100000011101001110000001010111000000101100100111100111111111011111110,,,,,,,,,,,,,0.801892876625061,1.0,0.625654399394989,1.0,0.63709282875061,1.0,,,,,,,CCOC(=O)c1c(-c2ccc(C(F)(F)F)cc2)[nH]c2cccc(OC)c2c1=O,VJDMCUNRTCMWDU-UHFFFAOYSA-N,VJDMCUNRTCMWDU
3166,3544,COc1ccc(S(=O)(=O)N2CC(=O)N(S(=O)(=O)c3ccc(OC)cc3)CC2=O)cc1,,,1.0,,,0.68,144.12,-3.22,1.67,8,0,454.050457536,6,,,Train,,,0000000000000000000000000000000110000000000000000010001001111001001000001010001010000001100111100101010001000111100010011101111011010001110101101101110111011111111110,,,,,,,,,,,,,0.44885990023613,0.0,0.625654399394989,1.0,0.63709282875061,1.0,,,,,,,COc1ccc(S(=O)(=O)N2CC(=O)N(S(=O)(=O)c3ccc(OC)cc3)CC2=O)cc1,LMKHBMPBGCHZPI-UHFFFAOYSA-N,LMKHBMPBGCHZPI
3167,3545,COc1cc2c(cc1Cl)c(=O)c(-c1ccc(-c3ccc(OC(F)(F)F)cc3)nc1)c(C)[nH]2,,,0.0,,,5.3,60.45,-6.8,6.03,4,1,460.080154712,4,,,Train,,,0000000000000000000000000000000000000000010000000000000000000100100000000000000000000010000010001100001011100001100000011000111000000100100001111100111101011011111110,,,,,,,,,,,,,0.611995875835419,1.0,0.629745662212372,1.0,0.552508413791656,1.0,,,,,,,COc1cc2[nH]c(C)c(-c3ccc(-c4ccc(OC(F)(F)F)cc4)nc3)c(=O)c2cc1Cl,YJWADXWCWMYYLQ-UHFFFAOYSA-N,YJWADXWCWMYYLQ
3168,3546,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCC(c2ccccc2)CC1,,,1.0,,,4.88,49.77,-4.1,4.36,4,1,443.246043916,10,,,Train,,,0000000000000000000000000000000000000000000000000000000000000100000000010010000000001100101000101101000100001010100001001100111110010000111000111111010111101110111110,,,,,,,,,,,,,0.801892876625061,1.0,0.628743290901184,1.0,0.63709282875061,1.0,,,,,,,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCC(c2ccccc2)CC1,ZHUPKALTWVLYNU-UHFFFAOYSA-N,ZHUPKALTWVLYNU
3170,3548,Nc1ncnc2c1c(-c1ccc(F)cc1)nn2CC(Cl)c1ccccc1,,,1.0,,,3.55,69.62,-5.57,3.52,5,1,367.10000138,4,,,Train,,,0000000000000000000000000000000000000100010000000001000000000100100000000010101100110010000001010101001010100010000000011101100000001110100001001001001010110100111010,,,,,,,,,,,,,0.801892876625061,1.0,0.63533478975296,1.0,0.633277535438538,1.0,,,,,,,Nc1ncnc2c1c(-c1ccc(F)cc1)nn2CC(Cl)c1ccccc1,DMATXWLHUWDWHH-UHFFFAOYSA-N,DMATXWLHUWDWHH
3171,3549,CCOC(=O)C1=C(c2ccc3OCOc3c2)Nc2cccc(OC)c2C1NC,,,1.0,,,2.92,78.05,-3.63,2.96,7,2,382.152871804,5,,,Train,,,0000000000000000000000000001000000000000000010000100100010000100000000010001000100100000000010011110000010001000110000011010111000101010110111111100111111111111111110,,,,,,,,,,,,,0.799272358417511,1.0,0.629745662212372,1.0,0.63709282875061,1.0,,,,,,,CCOC(=O)C1C(c2ccc3c(c2)OCO3)=Nc2cccc(OC)c2C1NC,KUOJLKRRXRBPKD-UHFFFAOYSA-N,KUOJLKRRXRBPKD
3172,3551,CCCCCCS(=O)(=O)c1ccc(C(=O)CCN2CC2C)c(Cl)c1Cl,,,1.0,,,4.69,62.6,-4.86,4.62,4,0,405.09322002,10,,,Train,,,0000000000000001000001000000000000000000000000000010001001111001001000001010000010001111000000001001011000110011011101001101000111010101110000010111110111110111111110,,,,,,,,,,,,,0.799392580986023,1.0,0.630260229110718,1.0,0.63838130235672,1.0,,,,,,,CCCCCCS(=O)(=O)c1ccc(C(=O)CCN2CC2C)c(Cl)c1Cl,DDNLDCCXWKXEIV-UHFFFAOYSA-N,DDNLDCCXWKXEIV
3173,3552,Cc1c(/C=C/c2ccc(O)cc2)c(=O)c2ccccc2[nH]1,,,1.0,,,3.56,49.33,-4.29,3.83,2,2,277.11027872,2,,,Train,,,0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000001110000010000000100000001000101000100000101000111000011101011011111110,,,,,,,,,,,,,0.795881271362305,1.0,0.625568747520447,1.0,0.63709282875061,1.0,,,,,,,Cc1[nH]c2ccccc2c(=O)c1C=Cc1ccc(O)cc1,HXNKCYIVKHEXAT-UHFFFAOYSA-N,HXNKCYIVKHEXAT
3175,3554,CC1=C(C(=O)NC2CC2)N(C)S(=O)(=O)c2ccccc12,,,1.0,,,1.35,74.86,-4.13,1.82,3,1,292.088163372,2,,,Train,,,0000000000000000000001000000000110010000000010000110001001111000001000001011001010000001000111100110010111000111000010011101001001001001100001111101111001010111111110,,,,,,,,,,,,,0.801892876625061,1.0,0.629745662212372,1.0,0.63709282875061,1.0,,,,,,,CC1=C(C(=O)NC2CC2)N(C)S(=O)(=O)c2ccccc21,YMWYHUHDOLAZGH-UHFFFAOYSA-N,YMWYHUHDOLAZGH
3176,3555,C/C(=C\c1cc(F)c(Oc2ccc(S(=O)(=O)Nc3ccc(P(=O)(O)O)cc3)cc2)c(F)c1)C(=O)N=C(N)N,,,0.0,,,0.37,212.59,-2.23,-2.59,5,5,566.083663082,8,,,Train,,,0000000000000000000000001000100110000000011000010110001001111001001010001001110010010011000101001010010001100101100010100001111001101111001101111101011101011111111110,,,,,,,,,,,,,0.222902804613113,0.0,0.609087526798248,1.0,0.369739770889282,0.0,,,,,,,C/C(=C\c1cc(F)c(Oc2ccc(S(=O)(=O)Nc3ccc(P(=O)(O)O)cc3)cc2)c(F)c1)C(=O)N=C(N)N,IDBZSFJXOIUGLH-JLHYYAGUSA-N,IDBZSFJXOIUGLH
3177,3556,COc1cc2c(cc1OC)c(=O)cc(C(=O)NCCCCCCCCCCNc1c3CCCCc3nc3cc(Cl)ccc13)o2,,,1.0,,,6.04,98.78,-8.54,6.06,7,2,619.281299124,15,,,Train,,,0000000000000000000000000000000000000000000000000000000010000000100000010000000101000010111110100101001110100110100011011000111110101111110101111110111111111111111110,,,,,,,,,,,,,0.779701411724091,1.0,0.625654399394989,1.0,0.629345893859863,1.0,,,,,,,COc1cc2oc(C(=O)NCCCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)cc(=O)c2cc1OC,KBYFEQRBOAAMSZ-UHFFFAOYSA-N,KBYFEQRBOAAMSZ
3178,3557,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(CN4CCCCC4)cc3)c2c1,,,1.0,,,5.78,37.39,-4.04,3.49,4,1,431.176440132,5,,,Train,,,0000000000000000000000000000000000000000000000000000000000000000100000000010000100001110000010000101001010100010100001011100111110001110110001101011001110111101111110,,,,,,,,,,,,,0.795881271362305,1.0,0.63533478975296,1.0,0.636133372783661,1.0,,,,,,,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(CN4CCCCC4)cc3)c2c1,NIVNKMPXQVXFGP-UHFFFAOYSA-N,NIVNKMPXQVXFGP
3179,3558,Cc1cc(NC(=O)Nc2ccc(F)cc2)c2ccccc2n1,,,1.0,,,3.12,54.02,-4.84,3.41,2,2,295.112090288,2,,,Train,,,0000000000000000000000000000000000001000011000000000000000000000100000000000100100000010000000000100000011100100000010001000100000101110100001001000001001010101111110,,,,,,,,,,,,,0.795881271362305,1.0,0.580073952674866,1.0,0.584321796894073,1.0,,,,,,,Cc1cc(NC(=O)Nc2ccc(F)cc2)c2ccccc2n1,LNIHAMGNOIKRMR-UHFFFAOYSA-N,LNIHAMGNOIKRMR
3181,3561,CS(=O)(=O)NC(=O)c1ccc(C(F)(F)F)cc1,,,0.0,,,1.58,71.62,-0.15,-0.46,3,1,267.017698776,2,,,Train,,,0000000000000000000000000000000110000000010000000010001001011000001010001000000000000001100111000000010001100101000010000001000001000101000000000101001001010111111110,,,,,,,,,,,,,0.346448928117752,0.0,0.618146896362305,1.0,0.369739770889282,0.0,,,,,,,CS(=O)(=O)NC(=O)c1ccc(C(F)(F)F)cc1,WJZUVLYFRQFNQH-UHFFFAOYSA-N,WJZUVLYFRQFNQH
3183,3563,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCCCCNC2CCOC2=O)c1,,,1.0,,,2.5,98.78,-2.75,2.36,7,2,503.082632572,11,,,Train,,,0000000000000000000000000000000000000000010000000000000010000000100000010000000101100010011100111101001101101110100011011010111110111111110101111110011111111110111110,,,,,,,,,,,,,0.788539588451385,1.0,0.630260229110718,1.0,0.63709282875061,1.0,,,,,,,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCCCCNC2CCOC2=O)c1,DXCZVUGSWTZEKE-UHFFFAOYSA-N,DXCZVUGSWTZEKE
3185,3565,COc1ccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)oc2c1,,,1.0,,,3.15,67.87,-3.46,1.54,5,1,420.204907376,7,,,Train,,,0000000000000000000000000000000000000000000000000000000010000000000000010010000001001100101110100101000110000110100011011100111110000001110101101111001111111111111110,,,,,,,,,,,,,0.732233583927155,1.0,0.625654399394989,1.0,0.580542325973511,1.0,,,,,,,COc1ccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)oc2c1,MYWJWRCXIVJIOX-UHFFFAOYSA-N,MYWJWRCXIVJIOX
3187,3567,ClC(Cn1ncc2c(NCc3ccccc3)nc(SCCN3CCOCC3)nc21)c1ccccc1,,,1.0,,,5.25,93.4,-5.19,5.17,8,1,508.181208228,10,,,Train,,,0000000000000000000000000000000000000100000000100001000010100001100000000010101111101101000001110101001011101010000001011101100110011110110001001011001010111100111110,,,,,,,,,,,,,0.753709137439728,1.0,0.419926077127457,0.0,0.636133372783661,1.0,,,,,,,ClC(Cn1ncc2c(NCc3ccccc3)nc(SCCN3CCOCC3)nc21)c1ccccc1,NBRVSSMSYRPVCE-UHFFFAOYSA-N,NBRVSSMSYRPVCE
