"ID"	"ParentSmiles"	"Status_Influx"	"Status_Efflux"	"Status_PAMPA"	"Status_BBB"	"Status_CNS"	"LogP"	"TPSA"	"LogS"	"LogD"	"HBA"	"HBD"	"MW"	"RotatableBonds"	"TestValTrain_Influx"	"TestValTrain_Efflux"	"TestValTrain_PAMPA"	"TestValTrain_BBB"	"TestValTrain_CNS"	"MACCS"	"Properties_PredictionScore_Influx"	"Properties_Prediction_Influx"	"MACCS_PredictionScore_Influx"	"MACCS_Prediction_Influx"	"Combined_PredictionScore_Influx"	"Combined_Prediction_Influx"	"Properties_PredictionScore_Efflux"	"Properties_Prediction_Efflux"	"MACCS_PredictionScore_Efflux"	"MACCS_Prediction_Efflux"	"Combined_PredictionScore_Efflux"	"Combined_Prediction_Efflux"	"Properties_PredictionScore_PAMPA"	"Properties_Prediction_PAMPA"	"MACCS_PredictionScore_PAMPA"	"MACCS_Prediction_PAMPA"	"Combined_PredictionScore_PAMPA"	"Combined_Prediction_PAMPA"	"Properties_PredictionScore_BBB"	"Properties_Prediction_BBB"	"MACCS_PredictionScore_BBB"	"MACCS_Prediction_BBB"	"Combined_PredictionScore_BBB"	"Combined_Prediction_BBB"
39	"O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O"	1	0	NA	NA	NA	3.63	149.69	-1.75	0.22	7	3	398.068490548	6	"Test"	"Val"	NA	NA	NA	"0000000000000000000000000000000110000100000000000011101001111001101010001000100010000001100001001100010001000001100010101011101001101011101101111101011101011110111110"	0.349823325872421	0	0.122747369110584	0	0.137841656804085	0	0.947203457355499	1	0.762091219425201	1	0.77946811914444	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40	"CC1=NN(c2ccc(C)c(C)c2)C(=O)C1=NNc1cccc(-c2cccc(C(=O)O)c2)c1O"	1	NA	NA	NA	NA	4.22	114.59	-2.39	0.59	6	3	442.164105184	5	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000001010000000100000010000010011100100000000101111000000000000100100010111111101001101011101111111101111101011111111110"	0.35077315568924	0	0.362706512212753	0	0.415115594863892	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
41	"O=C(O)C[C@H](O)C[C@H](O)CCn1c(-c2ccc(F)cc2)nc(C(=O)NCc2cccc(F)c2)c1C1CC1"	1	NA	NA	NA	NA	1.92	124.68	-1.33	-1.15	6	4	513.207527468	12	"Train"	NA	NA	NA	NA	"0000000000000000000001000000000000000100010000000000100000000100100000000010101101101010111100111001000100100110000010011110100110110101111101011111011111111110111110"	0.775117695331573	1	0.5	0	0.39174097776413	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
42	"O=C(O)[C@H]1O[C@@H](Oc2ccc([C@@H]3[C@@H](CC[C@H](O)c4ccc(F)cc4)C(=O)N3c3ccc(F)cc3)cc2)[C@H](O)[C@@H](O)[C@@H]1O"	1	1	NA	NA	NA	1.59	156.99	-0.92	-2.38	8	5	585.181037948	9	"Train"	"Train"	NA	NA	NA	"0000000100100000000000000000000000000000010000000000110010000100000000010010000000001010110100001100000100100100100010011110111000111111101100101111010101111110111110"	0.21685354411602	0	0.362706512212753	0	0.495714396238327	0	0.755017459392548	1	0.449078291654587	0	0.425557494163513	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
43	"CC#CCC(C)[C@H](O)C=C[C@@H]1[C@H]2CC(=CCCCC(=O)O)C[C@H]2C[C@H]1O"	1	NA	NA	NA	NA	4.19	77.76	-1.03	0.99	3	3	360.230059504	8	"Train"	NA	NA	NA	NA	"0000000000000000100000000000000000000000000000000100000000000000000000000001000000000000011000010010100110000000001101000010001110110000001100100110110101101011000110"	0.271901667118073	0	0.443986117839813	0	0.359279036521912	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
44	"CCCCC[C@H](O)C=C[C@H]1OC(O)C[C@H](O)[C@@H]1CC=CCCCC(=O)O"	1	1	NA	NA	NA	1.91	107.22	0.08	-0.63	5	4	370.235538808	12	"Train"	"Train"	NA	NA	NA	"0000000000000000000000000000000000000000000000000000100010000000000000000000000000000000111000000110000100010000011101000010001110110000101100100110010101101011001110"	0.775117695331573	1	0.450166016817093	0	0.495714396238327	0	0.679174423217773	1	0.529964029788971	1	0.617056488990784	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
45	"Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1"	0	1	NA	NA	0	0.02	213.28	-0.99	-6.37	9	6	441.139681328	9	"Val"	"Train"	NA	NA	"Train"	"0000000000000000000000001000000000000100001000000000010000000000100000000000101101010000011100101101000111000110100010011010101000111011101101101110001011111110111110"	0.0226531904190779	0	0.174285307526588	0	0.174285307526588	0	0.774471700191498	1	0.584275722503662	1	0.60292786359787	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
46	"Nc1nc(=O)c2c(NC[C@H](CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)N2C=O)[nH]1"	0	NA	NA	NA	0	-1.49	219.84	-0.82	-7.03	9	7	473.165896076	10	"Train"	NA	NA	NA	"Train"	"0000000000000000000000001000000000000100001000000000110000000000100000000010101101011000011100101101000111000110100010011110101000111011111101111111011011111110111110"	0.355471611022949	0	0.450166016817093	0	0.529964029788971	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
47	"CN1c2c(NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)[nH]c(N)nc2=O"	0	1	NA	NA	0	-0.6	202.77	-2.94	-5.09	9	7	459.18663152	9	"Test"	"Train"	NA	NA	"Train"	"0000000000000000000000001000000000000100001000000000110000000000100000000010101101011000011110101101000111000110100110011110101000111011111101111111011011111111111110"	0.0209155920892954	0	0.174285307526588	0	0.174285307526588	0	0.630635559558868	1	0.571506440639496	1	0.60292786359787	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
48	"COc1ccccc1Oc1c(OCCO)nc(-c2ncccn2)nc1NS(=O)(=O)c1ccc(C(C)(C)CO)cc1"	0	NA	NA	NA	NA	2.99	174.26	-3.04	0.38	11	3	567.178769268	12	"Val"	NA	NA	NA	NA	"0000000000000000000000000000000110000100000000000010001001111101111010011100101111000001000111101100010101001101101010011001111001111011111111111111111110111111111110"	0.779944837093353	1	0.5	0	0.137841656804085	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	"O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc12"	0	NA	NA	NA	NA	4.76	75.99	-4.17	3.88	5	2	332.068473484	0	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000000000010000000010000000000000000100000100000010100000010000001100000010010101000100000101100111100000101001010011110"	0.257206231355667	0	0.362706512212753	0	0.358514338731766	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
50	"Cc1c(C)c2c(CCC(C)(COc3ccc(Cc4c(O)[nH]c(=O)s4)cc3)O2)c(C)c1OS(=O)(=O)O"	0	NA	NA	NA	NA	0.43	165.07	-2.36	-1.05	8	3	521.117808824	7	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000010011001000110000001011011000111010011000000010100001111100010100010011011101101110011001111011110001101110111111111111111011111110"	0.425521314144135	0	0.629816234111786	1	0.632785677909851	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
51	"CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O"	0	0	NA	NA	0	-4.17	412.03	-0.04	-8.48	18	16	1092.643062116	23	"Train"	"Test"	NA	NA	"Train"	"0000000000000000000000000000000000000100001000000000110000000000000000010000101001111000111100111001000110010110111111011100001110111001111111100111111111111111111110"	0.382871955633163	0	0.631454467773438	1	0.462570160627365	0	0.93963485956192	1	0.843201339244843	1	0.377540677785873	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
52	"CC(C)(C)COc1ccc(-n2cc(C(=O)O)cn2)cc1C#N"	0	NA	NA	NA	NA	3.31	88.14	0.05	0.43	5	1	299.126991404	4	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000100000000001000000000100110000000110000100100000000001011000000000001001101000011111011000001010101011110101110111111111111110"	0.203571528196335	0	0.3606316447258	0	0.549834012985229	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
53	"C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O"	0	NA	NA	NA	NA	-2.04	188.43	0.28	-4.55	9	5	528.166532844	5	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000011000000010000111011011000011010011000000000000001100000010100010011010001101101000011011111110001101100111111010101001011011110"	0.243869975209236	0	0.486367046833038	0	0.495714396238327	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
54	"CC[C@H](C)[C@@H]1NC(=O)CNC(=O)[C@@H]2Cc3c([nH]c4cc(O)ccc34)[S@+]([O-])C[C@H](NC(=O)CNC1=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H]([C@@H](C)[C@@H](O)CO)C(=O)N2"	0	NA	NA	NA	NA	-5.87	400.09	-0.86	-8.1	14	13	918.354167408	7	"Val"	NA	NA	NA	NA	"0000000000000000000000000000000000010001000000101010110000101000101000010000001111111001011100111001010110001110111110011101001100110001111111110101111111111111111110"	0.291815191507339	0	0.208608537912369	0	0.137841656804085	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
55	"CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1"	0	NA	NA	NA	NA	3.21	37.3	-0.27	0.45	1	1	206.130679816	4	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000010000000000000001010000000100001101011011110"	0.531072676181793	1	0.363455802202225	0	0.443574696779251	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
56	"CC(C)Cc1ccc([C@H](C)C(=O)O)cc1"	0	NA	NA	1	0	3.21	37.3	-0.27	0.45	1	1	206.130679816	4	"Val"	NA	NA	"Train"	"Test"	"0000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000010000000000000001010000000100001101011011110"	0.0342833064496517	0	0.159497484564781	0	0.344327598810196	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.798309683799744	1	0.608760595321655	1	0.631272792816162	1
57	"C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12"	0	NA	NA	NA	NA	1.2	144.04	-3.97	-2.6	7	2	383.097348152	4	"Val"	NA	NA	NA	NA	"0000000100100000001000000000000000010000000010100000000000000101000000000011110010101101100100111011000011000110000010111110001100101001111101100111110111011111100110"	0.158654376864433	0	0.295344769954681	0	0.444671928882599	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
58	"CC(C)OC(=O)CCCC=CC[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCc1ccccc1"	0	NA	NA	NA	NA	4.32	86.99	-3.63	4.11	5	3	432.28757438	13	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000000100000000000000000000100000000000000111000010010000100010000000001000010011110110000001100100110110101101011011110"	0.257206231355667	0	0.557437658309937	1	0.357388705015182	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59	"Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br"	0	1	NA	NA	NA	2.07	106.94	0.41	-2.14	4	3	386.047733808	7	"Val"	"Val"	NA	NA	NA	"0000000000000000000000000000000000000000000001000000000000000000000000000000001000001110001100100001000100100110000010000110000000111111011111010101111011111111111110"	0.124985992908478	0	0.159497484564781	0	0.698193430900574	1	0.721390545368195	1	0.795379757881165	1	0.792567431926727	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
60	"C[C@H](CCC(=O)N[C@@H](CCCCNC(=S)Nc1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21)C(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O"	0	NA	NA	NA	NA	6.12	259.23	-6.54	1.62	11	9	925.418330836	12	"Val"	NA	NA	NA	NA	"0000000000000000000000000000000000000000001000100000010010000000010000001000100011100001111100110101000111010111101111010010101110111011101111111110111111111111111110"	0.198851734399796	0	0.174285307526588	0	0.174285307526588	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
61	"C[C@H](CC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C"	0	NA	NA	NA	NA	3.24	77.76	-1.37	0.87	3	3	378.277009696	3	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000000000000000000010000000000000000000000011000010000000110010001001101000010001110110000001110101110110101101011001110"	0.683642864227295	1	0.363455802202225	0	0.357388705015182	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
62	"Cc1ccc(CNC(=O)c2nn(-c3ccc(F)cc3)c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c2C(C)C)cc1"	0	NA	NA	NA	NA	2.27	124.68	-1.08	-0.66	6	4	511.248249408	12	"Val"	NA	NA	NA	NA	"0000000000000000000000000000000000000000010000000001100000000100100000000110001101100010111101111001000100110110000010011111100110111111101111011111111111111111111110"	0.508813083171844	1	0.122747369110584	0	0.698193430900574	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
63	"CC(O)C(=O)O"	0	NA	NA	NA	0	-0.49	57.53	1.05	-4.1	2	2	90.031694052	1	"Train"	NA	NA	NA	"Val"	"0000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000010000000100000001000000100000101001011000100"	0.348499298095703	0	0.362706512212753	0	0.395672470331192	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
64	"CC(O)CC1NC(=O)C2Cc3c([nH]c4ccccc34)SCC(NC(=O)C(C(C)O)NC(=O)C(C)NC1=O)C(=O)N1CC(O)CC1C(=O)NC(C)C(=O)N2"	0	NA	NA	NA	NA	-2.53	296.69	-2.45	-3.83	11	10	758.305760672	3	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000010000000000100000110000100000100000000000001010101001111100111001000110000110001010011100001100110001111111110101111111111111111110"	0.28143897652626	0	0.362706512212753	0	0.368545532226562	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
65	"CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1"	0	NA	NA	0	0	2.1	83.65	-1.4	0.29	3	2	270.103813436	5	"Train"	NA	NA	"Val"	"Train"	"0000000000000000000000000000000110001000001000000010001001111001001010001000100011000001111001001001010101000111011111000001000001100001000001000111101011110111111110"	0.332244217395782	0	0.410959541797638	0	0.632785677909851	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.289994925260544	0	0.715931594371796	1	0.863903999328613	1
66	"C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O"	0	1	NA	NA	NA	0.66	136.68	0.35	-2.48	7	5	448.209717984	3	"Val"	"Test"	NA	NA	NA	"0000000000000000000000000000000000000000000000000000110010000000010000010000000000000000111000010100000110010001101101000010011110110000101100111110010101001011011110"	0.0226531904190779	0	0.159497484564781	0	0.179461523890495	0	0.721390545368195	1	0.839184641838074	1	0.792567431926727	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
67	"CCCCC[C@H](O)C=CC1=C(CCCCCCC(=O)O)C(=O)CC1"	0	1	NA	NA	NA	4.59	74.6	-1.67	1.36	3	2	336.230059504	13	"Test"	"Val"	NA	NA	NA	"0000000000000000000000000000000000000000000000000100000000000000000000000001000000000000011000010010000100010000011101000010001110110001001100100110010101101011000110"	0.165102615952492	0	0.295344769954681	0	0.5	0	0.960630059242249	1	0.766826212406158	1	0.791391491889954	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
68	"Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1"	1	1	NA	1	0	-1.61	134.99	-1.93	-1.73	8	4	255.096753896	5	"Train"	"Train"	NA	"Val"	"Test"	"0000000000000000000000001001000000000100001000000000100000000000100000010010101101111000111100111101000011001100100010011100011010111010111101100101001111111110111110"	0.298717170953751	0	0.385405480861664	0	0.401312351226807	0	0.529009580612183	1	0.544388294219971	1	0.465057045221329	0	NA	NA	NA	NA	NA	NA	0.541757643222809	1	0.487807333469391	0	0.731058597564697	1
69	"Nc1nc2c(ncn2COCCO)c(=O)[nH]1"	1	1	NA	1	NA	-1.37	114.76	-2.17	-1.46	7	3	225.086189212	4	"Test"	"Train"	NA	"Val"	NA	"0000000000000000000000001001000000000100001000000000000000000000100000010010101101111100001100111101000111001100100010011100011010111010111001100111001011111110111110"	0.41763961315155	0	0.768524825572968	1	0.768524825572968	1	0.571928799152374	1	0.441409647464752	0	0.549834012985229	1	NA	NA	NA	NA	NA	NA	0.527844250202179	1	0.487807333469391	0	0.339243620634079	0
70	"N=C(N)NCCCCN"	1	NA	NA	NA	NA	-1.23	87.92	0.89	-5.38	2	4	130.121846448	4	"Train"	NA	NA	NA	NA	"0000000000000000000000001000000000000000001000000000000000000000000000000000110001010000011000000001000101000010000001100000000010100000010001000010001010110100100000"	0.241592511534691	0	0.582570195198059	1	0.574442505836487	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
71	"C[n+]1cccc(C(N)=O)c1"	1	NA	NA	NA	NA	-3.45	46.97	-0.74	-3.01	1	1	137.07093932809	1	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000001000000000000000100000000010000100011000000110001100000000000100000010001100000000000000100001000001001001010101111110"	0.31789693236351	0	0.405688434839249	0	0.415115594863892	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	"CN=C(NC#N)NCCSCc1c(C)[nH]cn1"	1	1	NA	NA	NA	0.91	114.19	-1.62	0.37	4	3	252.115715512	5	"Train"	"Train"	NA	NA	NA	"0000000000000000000000001000000000000000101000000000000000000000100000000000111101100101011010010001000101010010000100111000000010100000110001010010111010110101110010"	0.601427316665649	1	0.425557494163513	0	0.529964029788971	1	0.337064832448959	0	0.483339488506317	0	0.433377265930176	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	"CC(=O)OCC[N+](C)(C)C"	1	NA	NA	NA	0	-3.37	26.3	-0.22	-3.5	2	0	146.11755517209	3	"Train"	NA	NA	NA	"Train"	"0000000000000000000000000000010000000000000000001000000000000000000000000100000000001100000010100001000000011011001100000110010000010000010010000011100011101111100100"	0.268099695444107	0	0.410959541797638	0	0.532879292964935	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	"c1ccc(C2(N3CCCCC3)CCCCC2)cc1"	1	NA	NA	1	NA	4.37	3.24	-2.77	3.66	1	0	243.1986998	2	"Train"	NA	NA	"Val"	NA	"0000000000000000000000000000000000000000000000000000000000000100010000000010000000001100000000000101000000000011000001001100000110001000110000001011000010010100111010"	0.271739095449448	0	0.362706512212753	0	0.357388705015182	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.981025636196136	1	0.868716239929199	1	0.863903999328613	1
75	"CN(C)CC1CCCCC1(O)c1cccc(O)c1"	1	NA	NA	NA	NA	2.27	43.7	0.41	0.06	3	2	249.172878976	3	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000000000000000100010000000100000000001100011010001001000100010001101001000100001110110000001000101011110110101111111110"	0.2437354773283	0	0.362706512212753	0	0.459842771291733	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
76	"Clc1cccc(Cl)c1NC1=NCCN1"	1	NA	NA	NA	1	2.05	36.42	-3.07	1.03	3	2	229.017352648	1	"Train"	NA	NA	NA	"Train"	"0000000000000000000000001000000000000000001000000000000000000000000000000000111001100010011000010001001101100010000000111000000000101110110001010010011010010100111010"	0.270690262317657	0	0.425557494163513	0	0.358514338731766	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
77	"Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1"	1	NA	NA	1	NA	2.33	90.71	-4.07	1.68	5	2	255.007850584	1	"Val"	NA	NA	"Train"	NA	"0000000000000000000000001000000000000100000000000001100000000100100000000000101100010010000001000100001001100000000000011001100000101110100001011000011000010100111010"	0.0208290703594685	0	0.122747369110584	0	0.125615060329437	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.585778951644897	1	0.567762315273285	1	0.532562553882599	1
78	"N=C(N)N1CCc2ccccc2C1"	1	NA	NA	NA	0	1.05	53.11	-1.04	-1.13	1	2	175.110947416	0	"Train"	NA	NA	NA	"Train"	"0000000000000000000000001000000000000000001000000000000000000000000000000010110000011100011000000101000011000010000000101100000010100000110001011011001010010100111010"	0.365887016057968	0	0.363455802202225	0	0.39174097776413	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
79	"COc1ccc2cc3-c4cc5c(cc4CC[n+]3cc2c1OC)OCO5"	1	NA	NA	NA	0	-1.33	40.8	-4.42	-1.22	4	0	336.12303447609	2	"Train"	NA	NA	NA	"Train"	"0000000000000000000000000001000000000000000000001000000010000000100000010000000000101000000010011101000010001010100000011110111000000000110100111111110110011111111110"	0.598200023174286	1	0.513633012771606	1	0.415115594863892	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
80	"CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1"	1	NA	NA	NA	0	2.6	59.75	-3.71	2.34	4	0	327.006513192	4	"Test"	NA	NA	NA	"Train"	"0000000000000000000000000000000000000000000000000000000010000000000000010000000000101000000110010000001000100100100010000110011000001111100100100101000101011111111110"	0.0208290703594685	0	0.159497484564781	0	0.125615060329437	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
81	"NCCCCNCCCN"	1	NA	NA	NA	NA	-1.15	64.07	0.84	-5.91	3	3	145.157897608	7	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000000100000000000000000000000000101010100011000000001000100000010000001000000000110100000010001000010001010100100100000"	0.414255261421204	0	0.5	0	0.395672470331192	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
82	"CNC[C@H](O)c1ccc(O)c(O)c1"	1	NA	NA	NA	NA	-0.76	72.72	0.74	-2.56	4	4	183.089543276	3	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000000010000000000000000010000000001000100000010100001000100000000101000000000001000110000001000110100011110101111111110"	0.458802729845047	0	0.363866657018661	0	0.395672470331192	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
83	"CCCCNC(=N)NC(=N)N"	1	NA	NA	NA	NA	-0.93	97.78	-1.03	-3.02	2	5	157.13274548	3	"Train"	NA	NA	NA	NA	"0000000000000000000000001000000000000000001000000000100000000000000000000000110101010000011000000001000101000010011101100000000000100000000001000010001010110101100000"	0.437181919813156	0	0.559713661670685	1	0.549834012985229	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
84	"Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1"	1	0	NA	NA	0	-2.25	130.83	-1.12	-2.18	8	4	243.085520516	2	"Val"	"Train"	NA	NA	"Train"	"0000000000000000000000000000000000001100000000000000110010000100100000010010100101111000111100111100000001001100100010011100001000111010101101110101011111111110111110"	0.463828325271606	0	0.289050489664078	0	0.179461523890495	0	0.772972047328949	1	0.441409647464752	0	0.465057045221329	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
85	"Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1"	1	NA	NA	NA	NA	-0.01	119.31	-1.43	0	8	3	285.062866924	2	"Train"	NA	NA	NA	NA	"0000000000000000000000000000000000000100000000000000100010000100100000010010101101111010111100011100001111101110000010011100001110111110101001100101011110111110111110"	0.248439103364944	0	0.475020796060562	0	0.390912473201752	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
86	"CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1"	1	0	NA	NA	0	1.52	65.2	-0.4	-0.56	3	2	295.135447912	6	"Train"	"Train"	NA	NA	"Train"	"0000000000000000000000000000000110000000000000000010001001011000101010001100000000101101011011010001010111000011001110001101000001110001110011000011101010110111111110"	0.211083754897118	0	0.362706512212753	0	0.443574696779251	0	0.450313448905945	0	0.570578217506409	1	0.523666501045227	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87	"CC(C)(C)NCC(O)c1ccc(O)c(CO)c1"	1	NA	NA	NA	NA	1.14	72.72	0.62	-1.52	4	4	239.152143532	4	"Test"	NA	NA	NA	NA	"0000000000000000000000000000000000000000000000000000110000000000010000000100000001000000110000100001000100001001100100000000001000110000011010110100111110111111111110"	0.803862988948822	1	0.58733057975769	1	0.698193430900574	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
88	"CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1"	1	1	NA	NA	0	-0.01	83.33	-1.15	-0.05	8	2	331.113666912	10	"Train"	"Train"	NA	NA	"Train"	"0000000000000000000010010000000000010100001010101000000100000010100001100101101011101101011011011011010100010010001000111101000111100000110011000011101010110111110110"	0.301927119493484	0	0.410959541797638	0	0.5	0	0.498789757490158	0	0.574442505836487	1	0.465057045221329	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
