,ID,ParentSmiles,status_influx,status_efflux,status_pampa,status_bbb,Status_CNS,LogP,TPSA,LogS,LogD,HBA,HBD,MW,RotatableBonds,TrainTestVal_influx,TrainTestVal_efflux,TrainTestVal_pampa,TrainTestVal_bbb,TestValTrain_CNS,MACCS,Properties_PredictionScore_Influx,Properties_Prediction_Influx,MACCS_PredictionScore_Influx,MACCS_Prediction_Influx,Combined_PredictionScore_Influx,Combined_Prediction_Influx,Properties_PredictionScore_Efflux,Properties_Prediction_Efflux,MACCS_PredictionScore_Efflux,MACCS_Prediction_Efflux,Combined_PredictionScore_Efflux,Combined_Prediction_Efflux,Properties_PredictionScore_PAMPA,Properties_Prediction_PAMPA,MACCS_PredictionScore_PAMPA,MACCS_Prediction_PAMPA,Combined_PredictionScore_PAMPA,Combined_Prediction_PAMPA,Properties_PredictionScore_BBB,Properties_Prediction_BBB,MACCS_PredictionScore_BBB,MACCS_Prediction_BBB,Combined_PredictionScore_BBB,Combined_Prediction_BBB,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
3602,4000,N=S1(=Nc2ccc(C(F)(F)F)cc2)CCCCC1,,,1.0,,,3.3,44.59,-4.85,3.16,2,1,276.09080414,1,,,Test,,,0000000000000000000000000000000110010000010000000000000001001000001010001000100000000101011001000100000101100011000001100001000011001110110001001011001010010100111010,,,,,,,,,,,,,0.976836860179901,1.0,0.806678652763367,1.0,0.863333821296692,1.0,,,,,,,N=S1(=Nc2ccc(C(F)(F)F)cc2)CCCCC1,ZPRRHTLUXWNUOU-UHFFFAOYSA-N,ZPRRHTLUXWNUOU
3605,4003,CCCCCCS(=O)(=O)c1ccc(C(=O)CCN2CC2C)c(Cl)c1,,,1.0,,,3.58,62.6,-4.29,3.66,4,0,371.132192372,10,,,Test,,,0000000000000001000001000000000000000000000000000010001001111001001000001010000010001111000000001001011000110011011101001101000111010101110000010111110111110111111110,,,,,,,,,,,,,0.982873380184174,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,CCCCCCS(=O)(=O)c1ccc(C(=O)CCN2CC2C)c(Cl)c1,HXLHSQSKXGQBDL-UHFFFAOYSA-N,HXLHSQSKXGQBDL
3606,4004,CCOS(=O)(=O)/C=C/c1ccc(OCc2ccc(COc3ccc(/C=C/S(=O)(=O)OCC)cc3)c(C(=O)Nc3ccc(Oc4ccc(CC)cc4)cc3)c2)cc1,,,1.0,,,7.01,160.29,-10.49,8.51,10,1,797.232838576,19,,,Val,,,0000000000000000000000000000000000000011000000010010001001011000001000001000000000000001001100000010010001001101110010000001111001001011010110111101111111111111111110,,,,,,,,,,,,,0.885033905506134,1.0,0.860689580440521,1.0,0.813146770000458,1.0,,,,,,,CCOS(=O)(=O)/C=C/c1ccc(OCc2ccc(COc3ccc(/C=C/S(=O)(=O)OCC)cc3)c(C(=O)Nc3ccc(Oc4ccc(CC)cc4)cc3)c2)cc1,BSCXEBXTROAYBW-NBHCHVEOSA-N,BSCXEBXTROAYBW
3609,4007,CCCCCCc1ccc(NC(=O)/C=C/c2ccccc2)cc1,,,1.0,,,5.65,29.1,-6.01,6.13,1,1,307.19361442,8,,,Test,,,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000000010100011111000000100110001010000000001010001001110101111110,,,,,,,,,,,,,0.86577695608139,1.0,0.8179771900177,1.0,0.584545969963074,1.0,,,,,,,CCCCCCc1ccc(NC(=O)/C=C/c2ccccc2)cc1,LCJIJNGNUXKGNQ-SAPNQHFASA-N,LCJIJNGNUXKGNQ
3616,4014,CC(C)=CCC12OC[C@@H]3[C@@H](CN4CCOCC4)[C@@H](C=C4C(=O)c5c(O)cccc5O[C@]431)C2=O,,,1.0,,,4.29,85.3,-4.23,3.32,7,1,451.199487648,4,,,Test,,,0000000000000000001000000100000000000000000000000100000010000000010000010111000000101100100000110111000010001011100101011100001110010001111100111111110111101111111110,,,,,,,,,,,,,0.972227573394775,1.0,0.852277636528015,1.0,0.863333821296692,1.0,,,,,,,CC(C)=CCC12OC[C@@H]3[C@@H](CN4CCOCC4)C(=CC4C(=O)c5c(O)cccc5O[C@]431)C2=O,GUJOTHZOOGYHHK-VKXDOFJCSA-N,GUJOTHZOOGYHHK
3624,4022,FC(F)(F)c1cccc(Cc2ccc3c(NCCCNCc4ccc5OCOc5c4)ccnc3c2)c1,,,1.0,,,4.69,55.41,-3.17,3.22,5,2,493.197711732,9,,,Test,,,0000000000000000000000000001000000000000010000000000100010000000100000010000000101100100010000010101000111101011100001011010100110101110110001011010001110111110111110,,,,,,,,,,,,,0.982873380184174,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,FC(F)(F)c1cccc(Cc2ccc3c(NCCCNCc4ccc5c(c4)OCO5)ccnc3c2)c1,AFURBDSOYBXGGC-UHFFFAOYSA-N,AFURBDSOYBXGGC
3628,4026,CN(C)CCOC(=O)/C=C/c1ccc2occ(C(=O)Nc3ccccc3)c(=O)c2c1,,,1.0,,,2.21,84.94,-3.09,1.45,6,1,406.152871804,7,,,Val,,,0000000000000000000000000000000000000000000000000000000010000000000000000100000000001100100110101111000010001110101110000110111000011011110101111111111111111111111110,,,,,,,,,,,,,0.971973776817322,1.0,0.860689580440521,1.0,0.725404143333435,1.0,,,,,,,CN(C)CCOC(=O)/C=C/c1ccc2occ(C(=O)Nc3ccccc3)c(=O)c2c1,LCTAOJAKRLVNOM-PKNBQFBNSA-N,LCTAOJAKRLVNOM
3631,4029,O=C(Nc1cccc(-c2nc3ccccc3s2)c1)c1cc([N+](=O)[O-])ccc1Cl,,,1.0,,,4.47,116.05,-6.47,4.77,5,1,409.028789924,4,,,Val,,,0000000000000000000000010000000000010000000000101000000100000110100001100000000010100011000101010000011010100100000010111101100001001111100001011101011001010110111110,,,,,,,,,,,,,0.87637060880661,1.0,0.825714707374573,1.0,0.863333821296692,1.0,,,,,,,O=C(Nc1cccc(-c2nc3ccccc3s2)c1)c1cc([N+](=O)[O-])ccc1Cl,OFKSEYZGJZFTDG-UHFFFAOYSA-N,OFKSEYZGJZFTDG
3632,4030,Cc1cccc2c(NCc3ccco3)nc(NC(C)C)nc12,,,1.0,,,4.38,62.98,-3.41,3.23,5,2,296.16371126,5,,,Val,,,0000000000000000000000001000000000000100000000000000100010000000100000000100100101100000000000110101000011000000000000011000100000111010100011001000101110110101111110,,,,,,,,,,,,,0.982873380184174,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,Cc1cccc2c(NCc3ccco3)nc(NC(C)C)nc12,RPVHJURJQSIDFQ-UHFFFAOYSA-N,RPVHJURJQSIDFQ
3635,4033,CCOC(=O)C/N=c1\nc(-c2ccccc2)n(-c2ccccc2)s1,,,1.0,,,2.85,79.56,-4.63,3.05,6,0,339.104147784,5,,,Val,,,0000000000000000000000000000000110010100000000100000000000000100101000000010111110100001000001110001000001011000010000111111110010011010110001011001010011111111111110,,,,,,,,,,,,,0.93046623468399,1.0,0.825714707374573,1.0,0.863333821296692,1.0,,,,,,,CCOC(=O)C/N=c1\nc(-c2ccccc2)n(-c2ccccc2)s1,SKAXWVTXUKFKRY-VHEBQXMUSA-N,SKAXWVTXUKFKRY
3637,4035,COc1ccc(C(=O)NC(=O)Nc2ccc3/C(=C/c4c(C)c(C(=O)NCCN5CCCC5)c(C)[nH]4)C(=O)Nc3c2)c(F)c1,,,0.0,,,3.36,144.66,-4.12,1.69,6,5,588.249646376,8,,,Val,,,0000000000000000000000000000000000001000011000000100100000000000100000000011101101101110101110011011000111100110100011011100111110101111110111111111111111111111111110,,,,,,,,,,,,,0.339794397354126,0.0,0.158869102597237,0.0,0.723714590072632,1.0,,,,,,,C=c1c(C(=O)NCCN2CCCC2)c(C)[nH]c1=Cc1c(O)[nH]c2cc(NC(=O)NC(=O)c3ccc(OC)cc3F)ccc12,UMIDKBSUSQRJLA-UHFFFAOYSA-N,UMIDKBSUSQRJLA
3638,4037,CNCCCc1cccc(CCc2cc(C)cc(N)n2)c1,,,1.0,,,4.24,50.94,-1.05,0.76,3,2,283.2048478,7,,,Val,,,0000000000000000000000000000000000000100000000000000000000000000100000000000100001010100011010000101000100010010001101001000100100101010100001001010101010110101111010,,,,,,,,,,,,,0.893793046474457,1.0,0.860689580440521,1.0,0.725404143333435,1.0,,,,,,,CNCCCc1cccc(CCc2cc(C)cc(N)n2)c1,CUTMJYPBBFYFJH-UHFFFAOYSA-N,CUTMJYPBBFYFJH
3640,4039,CCCCCCOc1ccc(C(=O)CCNc2ccccc2)cc1,,,0.0,,,5.5,38.33,-5.56,5.59,3,1,325.204179104,11,,,Test,,,0000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001001000100011010111101000000111110011010010000101010001111111111111110,,,,,,,,,,,,,0.524130582809448,1.0,0.860689580440521,1.0,0.813146770000458,1.0,,,,,,,CCCCCCOc1ccc(C(=O)CCNc2ccccc2)cc1,FDHFMTGLJWTADB-UHFFFAOYSA-N,FDHFMTGLJWTADB
3643,4042,CCCCCCOc1cc(C)ccc1C(=O)CCN(C)C,,,1.0,,,4.4,29.54,-2.62,3.38,3,0,291.219829168,10,,,Test,,,0000000000000000000000000000000000000000000000000000000000000000000000000100000000001100100010001001000000011010111101000100011110010000010010110011110111101111111110,,,,,,,,,,,,,0.982873380184174,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,CCCCCCOc1cc(C)ccc1C(=O)CCN(C)C,LLHYRCMSGOIBAU-UHFFFAOYSA-N,LLHYRCMSGOIBAU
3653,4052,CCC(CC)c1ccc2c(NCCCNCc3cccc(OC)c3O)ccnc2c1,,,1.0,,,4.32,66.41,-1.93,2.66,5,3,407.257277296,11,,,Test,,,0000000000000000000000000000000000000000000000000000100000000000100000010000000101000100010010001101000110000010110101001000111110101010111011111010111110111111111110,,,,,,,,,,,,,0.982873380184174,1.0,0.852277636528015,1.0,0.863333821296692,1.0,,,,,,,CCC(CC)c1ccc2c(NCCCNCc3cccc(OC)c3O)ccnc2c1,MEMUEUFGGARWDW-UHFFFAOYSA-N,MEMUEUFGGARWDW
3655,4054,CCCCN(CCCC)C[C@@H]1[C@H]2COC3(CC=C(C)C)C(=O)[C@@H]1C=C1C(=O)c4c(O)cc5OC(C)(C)C=Cc5c4O[C@]123,,,1.0,,,6.41,85.3,-5.94,5.97,7,1,575.32468816,10,,,Test,,,0000000000000000001000000100000000000000000000000100000010000000010000010101000000101100100000010111000010001011111101010100001110010001111110111111110111101111111110,,,,,,,,,,,,,0.859761416912079,1.0,0.852277636528015,1.0,0.813146770000458,1.0,,,,,,,CCCCN(CCCC)C[C@H]1C2=CC3C(=O)c4c(O)cc5c(c4O[C@@]34[C@@H]1COC4(CC=C(C)C)C2=O)C=CC(C)(C)O5,GNCXQSDQDGNKNB-RZUABMLGSA-N,GNCXQSDQDGNKNB
3656,4055,CCCCCCc1ccc(C(=O)CCl)cc1,,,1.0,,,5.11,17.07,-4.58,5.06,1,0,238.112442908,7,,,Val,,,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000011101000000000110010100000000000010000111100001011110,,,,,,,,,,,,,0.797204792499542,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,CCCCCCc1ccc(C(=O)CCl)cc1,NRDFSKDVRCHYDS-UHFFFAOYSA-N,NRDFSKDVRCHYDS
3668,4069,O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,,,1.0,,,3.2,70.67,-4.76,3.55,3,2,364.132411132,3,,,Val,,,0000000000000000000000000000000000000000000000000101000000000000100010000001000100100000000101010110000010000100000010011001101000100010100001111000011001010100111110,,,,,,,,,,,,,0.96564519405365,1.0,0.806678652763367,1.0,0.863333821296692,1.0,,,,,,,O=C1Nc2ccccc2C1=Cc1ccc2c(C=Cc3ccncc3)[nH]nc2c1,CZFUYZPXZGGWKC-UHFFFAOYSA-N,CZFUYZPXZGGWKC
3671,4072,Cc1c(Cl)cccc1CCCCOc1ccc(C#Cc2cccc3c2n(CCCCC(=O)O)c(C)c3CCCC(=O)O)cc1,,,1.0,,,7.59,88.76,-4.09,4.13,4,2,613.25950106,15,,,Val,,,0000000000000000100000000000000000000000000000000000000000000000100000000010000000101010011000010001001110111010100101001110111110110101111100111111110111111111111110,,,,,,,,,,,,,0.842188537120819,1.0,0.540451943874359,1.0,0.863333821296692,1.0,,,,,,,Cc1c(Cl)cccc1CCCCOc1ccc(C#Cc2cccc3c(CCCC(=O)O)c(C)n(CCCCC(=O)O)c23)cc1,RTFGIFVDEZMXFW-UHFFFAOYSA-N,RTFGIFVDEZMXFW
3674,4075,CCCCCCOc1ccc(C(=O)CCN(C)C)cc1[N+](=O)[O-],,,1.0,,,3.54,75.36,-2.82,2.65,5,0,322.189257312,11,,,Test,,,0000000000000000000000010000000000000000000000001000000100000010000001100100000000001100100011101001010000011010111101100101011111011011010111110111110111111111111110,,,,,,,,,,,,,0.982873380184174,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,CCCCCCOc1ccc(C(=O)CCN(C)C)cc1[N+](=O)[O-],SQAQWRILRQJLJZ-UHFFFAOYSA-N,SQAQWRILRQJLJZ
3678,4079,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCCNc1c2CCCCc2nc2ccccc12,,,1.0,,,5.11,95.83,-5.8,3.82,4,4,483.299810804,11,,,Test,,,0000000000000000000000000000000000000000000000000000010000000000100000000000001101110000011100110101000110000110000011011000100110101010110001011010001011110100111110,,,,,,,,,,,,,0.823916912078857,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,NC(Cc1c[nH]c2ccccc12)C(=O)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,KADKUQSSIRPDHT-UHFFFAOYSA-N,KADKUQSSIRPDHT
3679,4080,Cc1c(F)cccc1CCCCOc1ccc(/C=C/c2cccc3c2n(CC(=O)O)cc3CCCC(=O)O)cc1,,,0.0,,,6.06,88.76,-2.83,2.44,4,2,543.242101408,14,,,Val,,,0000000000000000000000000000000000000000010000000000000000000000100000000010000000101010011000110011000110111000100101001110111110110101111100111111010111111111111110,,,,,,,,,,,,,0.164479449391365,0.0,0.250344783067703,0.0,0.863333821296692,1.0,,,,,,,Cc1c(F)cccc1CCCCOc1ccc(/C=C/c2cccc3c(CCCC(=O)O)cn(CC(=O)O)c23)cc1,CTNCLMQKMHDOHK-SAPNQHFASA-N,CTNCLMQKMHDOHK
3680,4081,COc1ccc(F)cc1CNCCCNc1ccnc2cc(-c3ccccc3)ccc12,,,1.0,,,5.15,46.18,-3.73,3.38,4,2,415.205990672,9,,,Test,,,0000000000000000000000000000000000000000010000000000100000000100100000000000000101000110010010001101000110110010100001001000111110101110110001111010011110111101111110,,,,,,,,,,,,,0.978403210639954,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,COc1ccc(F)cc1CNCCCNc1ccnc2cc(-c3ccccc3)ccc12,AWUHELFUWPFLMF-UHFFFAOYSA-N,AWUHELFUWPFLMF
3681,4083,CCCCCCSc1ccc(C(=O)CCN2CCN(S(=O)(=O)CC)CC2)c(Cl)c1,,,1.0,,,5.62,91.37,-5.14,5.69,5,0,460.162112596,12,,,Val,,,0000000000000000000000000000000110000000000000000010001001111001001000001010001010001111000001001101011001110011011111011101000111010101110001011111110111110111111110,,,,,,,,,,,,,0.958400547504425,1.0,0.860689580440521,1.0,0.813146770000458,1.0,,,,,,,CCCCCCSc1ccc(C(=O)CCN2CCN(S(=O)(=O)CC)CC2)c(Cl)c1,NQLNHVRIHNMNHN-UHFFFAOYSA-N,NQLNHVRIHNMNHN
3682,4084,CN=S(C)(=O)c1ccc(C(F)(F)F)cc1,,,1.0,,,2.9,37.81,-3.37,2.72,2,0,237.0435196,1,,,Val,,,0000000000000000000000000000000110000000010000000010000001111001001000001000000010000001000011000000010001100001000010100001000001000100000000000001100000010101111110,,,,,,,,,,,,,0.976836860179901,1.0,0.8179771900177,1.0,0.863333821296692,1.0,,,,,,,CN=S(C)(=O)c1ccc(C(F)(F)F)cc1,NPBVBQCHZPFJPO-UHFFFAOYSA-N,NPBVBQCHZPFJPO
3683,4085,O=C(c1cccc(F)c1)N1CCc2c(C1)nc(-c1ccc(F)cn1)o2,,,1.0,,,2.25,59.23,-3.46,2.44,4,0,341.097583096,2,,,Val,,,0000000000000000000000000000000000000000010000000000000010000100100000000010001000101110000100111101000010100110000010011100100010010100110001011011000111010110111110,,,,,,,,,,,,,0.976836860179901,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,O=C(c1cccc(F)c1)N1CCc2oc(-c3ccc(F)cn3)nc2C1,GNTAXZMHSFRNIX-UHFFFAOYSA-N,GNTAXZMHSFRNIX
3685,4087,COc1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)ccc1O,,,1.0,,,3.45,61.8,-2.23,1.91,4,2,394.22564282,8,,,Val,,,0000000000000000000000000000000000000000000000000000000000000000000000010010000001001100001110000111000100000110100011001100111110100000111001111111011111111111111110,,,,,,,,,,,,,0.980855286121368,1.0,0.852277636528015,1.0,0.863333821296692,1.0,,,,,,,COc1cc(C=CC(=O)NCCC2CCN(Cc3ccccc3)CC2)ccc1O,MDBSJGXOQHYGEI-UHFFFAOYSA-N,MDBSJGXOQHYGEI
3689,4091,COc1cccc(CNCCCNc2ccnc3cc(Oc4ccccc4)ccc23)c1O,,,1.0,,,4.4,75.64,-2.57,2.8,6,3,429.205241724,10,,,Val,,,0000000000000000000000000000000000000000000000000000100000000000100000010000000101000100010010001101000110000010100001001000111110101010111001111110011110111111111110,,,,,,,,,,,,,0.982873380184174,1.0,0.852277636528015,1.0,0.863333821296692,1.0,,,,,,,COc1cccc(CNCCCNc2ccnc3cc(Oc4ccccc4)ccc23)c1O,IFOOAQLHHCZTFQ-UHFFFAOYSA-N,IFOOAQLHHCZTFQ
3690,4092,CCCCCCOC(=O)[C@@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,,,1.0,,,5.4,87.74,-4.68,4.01,5,2,535.34100692,16,,,Val,,,0000000000000000000000000000000000000000000000000000000000000000000000000010000001001100011100100101000100011110011111001110110110110001110101001111001011111111111110,,,,,,,,,,,,,0.973688185214996,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,CCCCCCOC(=O)C(CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,XFEJPTLRXOZZDA-UHFFFAOYSA-N,XFEJPTLRXOZZDA
3695,4097,Cc1c(CCCC(=O)O)c2cccc(/C=C/c3ccc(OCCCCc4c(F)cc(F)c(F)c4F)cc3)c2n1CC(=O)O,,,0.0,,,6.28,88.76,-3.95,2.66,4,2,597.213835972,14,,,Val,,,0000000000000000000000000000000000000000010000000000000000000000100000000010000000101010011000110011000110111000100101001110111110110101111100111111010111111111111110,,,,,,,,,,,,,0.781308233737946,1.0,0.250344783067703,0.0,0.863333821296692,1.0,,,,,,,Cc1c(CCCC(=O)O)c2cccc(/C=C/c3ccc(OCCCCc4c(F)cc(F)c(F)c4F)cc3)c2n1CC(=O)O,ANIDECMVXLMTSQ-SDNWHVSQSA-N,ANIDECMVXLMTSQ
3699,4101,CCCCCCOc1cc(Cl)c(C(=O)CCN2CCN(S(=O)(=O)CC)CC2)c(Cl)c1,,,1.0,,,5.43,75.3,-6.14,5.68,5,0,478.145983864,12,,,Val,,,0000000000000000000000000000000110000000000000000010001001011001001000001010001010001111000001001101011001111011111111011101011111010101110101111111110111111111111110,,,,,,,,,,,,,0.886082530021667,1.0,0.860689580440521,1.0,0.813146770000458,1.0,,,,,,,CCCCCCOc1cc(Cl)c(C(=O)CCN2CCN(S(=O)(=O)CC)CC2)c(Cl)c1,CUVPHTNYBJWIHA-UHFFFAOYSA-N,CUVPHTNYBJWIHA
3700,4102,C/C=C/C(=O)Nc1ccc(CCCCCC)cc1,,,1.0,,,4.63,29.1,-4.97,4.79,1,1,245.177964356,7,,,Test,,,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000000010100011111000000000110001010000000000010101001110101111110,,,,,,,,,,,,,0.982873380184174,1.0,0.8179771900177,1.0,0.863333821296692,1.0,,,,,,,C/C=C/C(=O)Nc1ccc(CCCCCC)cc1,NIGSEPKOJYBKJC-XBXARRHUSA-N,NIGSEPKOJYBKJC
3701,4103,NC(N)=Nc1nc(-c2cccc(N3CCN(C(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)CC3)c2)c2cc(Cl)ccc2n1,,,0.0,,,-1.4,214.88,-4.56,-1.22,10,7,559.19460936,8,,,Val,,,0000000000000000000000001000000000000000001000000000110000000100100000010010111101011110111100101101001111101110000011111100100010111110111101001111001111111110111110,,,,,,,,,,,,,0.0450852774083614,0.0,0.158869102597237,0.0,0.13965217769146,0.0,,,,,,,N=C(N)N=c1nc(-c2cccc(N3CCN(C(=O)C(O)C(O)C(O)C(O)CO)CC3)c2)c2cc(Cl)ccc2[nH]1,OAUXMELQTIDGEM-UHFFFAOYSA-N,OAUXMELQTIDGEM
3702,4104,CN(C)CCOC(=O)c1ccc2c(c1)c1c(c(=O)n2C)n(Cc2ccccc2Cl)c(N2CCC[C@@H](N)C2)n1,,,0.0,,,3.29,96.93,-1.69,0.05,9,1,536.230266596,7,,,Test,,,0000000000000000000000001000000000000000000000000000000000000100100000000110101100111110011110111101001111101110101111011110111110011111110011111111111011111111111110,,,,,,,,,,,,,0.190441861748695,0.0,0.860689580440521,1.0,0.13965217769146,0.0,,,,,,,CN(C)CCOC(=O)c1ccc2c(c1)c1nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3Cl)c1c(=O)n2C,AVYRSRSLQUUMEM-HXUWFJFHSA-N,AVYRSRSLQUUMEM
3704,4106,O=c1c2c(CCCC2)[nH]c2c(F)cccc12,,,1.0,,,3.59,29.1,-4.52,3.79,1,1,217.090292224,0,,,Test,,,0000000000000000000000000000000000000000010000000000000000000000100000000000000000000010011000001100000110100010100001001000101010000100100000111010001101010000111110,,,,,,,,,,,,,0.982873380184174,1.0,0.8179771900177,1.0,0.863333821296692,1.0,,,,,,,O=c1c2c([nH]c3c(F)cccc13)CCCC2,OIAPYJFYGWFCGU-UHFFFAOYSA-N,OIAPYJFYGWFCGU
3705,4107,CCN(CCCCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1OC,,,1.0,,,3.87,76.54,-4.01,2.87,7,0,458.223928568,13,,,Val,,,0000000000000000000000000000000110010000000000000000000000000000101000010010000010101101000111011001000010010110110111011101111110000000110111111111110111111111111110,,,,,,,,,,,,,0.982873380184174,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,CCN(CCCCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1OC,GDQWCUUOQPSARQ-UHFFFAOYSA-N,GDQWCUUOQPSARQ
3708,4110,COc1ccc2c(=O)n(C(c3ccccc3)c3ccccc3)c(=O)n(C/C=C/COc3ccc(C(=O)O)cc3)c2c1,,,0.0,,,6.12,96.38,-4.22,3.99,7,1,548.194736616,10,,,Test,,,0000000000000000000000000000000000001000000000000000000000000000100000000010100100001000100110001111000011001100100010011110111010000001111101111101010111111111111110,,,,,,,,,,,,,0.797689259052277,1.0,0.540451943874359,1.0,0.723714590072632,1.0,,,,,,,COc1ccc2c(=O)n(C(c3ccccc3)c3ccccc3)c(=O)n(C/C=C/COc3ccc(C(=O)O)cc3)c2c1,FUNJNMYYSNZGQH-CMDGGOBGSA-N,FUNJNMYYSNZGQH
3710,4112,c1coc(CNCCCNc2ccnc3cc(-c4cccc5ccccc45)ccc23)c1,,,1.0,,,5.07,50.09,-4.41,3.55,4,2,407.19976242,8,,,Test,,,0000000000000000000000000000000000000000000000000000100010000100100000000000000101100100010000110101000110000010000001011000100110111010110001001010001110110100111110,,,,,,,,,,,,,0.978403210639954,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,c1coc(CNCCCNc2ccnc3cc(-c4cccc5ccccc45)ccc23)c1,YMHAHROURTWZPM-UHFFFAOYSA-N,YMHAHROURTWZPM
3713,4115,COc1cccc(CNCCCNc2ccnc3cc(C4CCCCC4)ccc23)c1O,,,1.0,,,4.54,66.41,-2.35,2.68,5,3,419.257277296,9,,,Test,,,0000000000000000000000000000000000000000000000000000100000000100100000010000000101000100010010001101000110000010100001001000111110101010111001111010011110111111111110,,,,,,,,,,,,,0.982873380184174,1.0,0.852277636528015,1.0,0.863333821296692,1.0,,,,,,,COc1cccc(CNCCCNc2ccnc3cc(C4CCCCC4)ccc23)c1O,LRXYIZSBKPCBKS-UHFFFAOYSA-N,LRXYIZSBKPCBKS
3715,4117,O=C(NCCCCCCCNc1c2CCCCc2nc2cc(Cl)ccc12)c1ccc2nc(-c3ccc(Cl)cc3)c3c(OCCC3)c2c1,,,1.0,,,9.13,76.14,-10.39,9.11,5,2,666.25283188,11,,,Val,,,0000000000000000000000000000000000000000000000000000000010000100100000000000000101000010011100001101001110101110100011011000100110111110110001011010001111111110111110,,,,,,,,,,,,,0.957537949085236,1.0,0.860689580440521,1.0,0.813146770000458,1.0,,,,,,,O=C(NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)OCCC3,SYACMZGTAWHUQF-UHFFFAOYSA-N,SYACMZGTAWHUQF
3718,4120,COc1cccc(CNCCCNc2ccnc3cc(Oc4ccc(Cl)cc4)ccc23)c1O,,,1.0,,,5.14,75.64,-3.91,3.48,6,3,463.166269372,10,,,Val,,,0000000000000000000000000000000000000000000000000000100000000000100000010000000101000110010010001101001110100010100001001000111110101110111001111110011110111111111110,,,,,,,,,,,,,0.978403210639954,1.0,0.852277636528015,1.0,0.863333821296692,1.0,,,,,,,COc1cccc(CNCCCNc2ccnc3cc(Oc4ccc(Cl)cc4)ccc23)c1O,HEUQEMNEAFXENH-UHFFFAOYSA-N,HEUQEMNEAFXENH
3723,4125,C[C@H](Oc1ccc(C#N)cc1C(=O)N1Cc2cn(-c3ccccc3F)nc2C1)C(F)(F)F,,,1.0,,,4.03,71.15,-4.68,3.91,5,0,444.120938632,4,,,Val,,,0000000000000000000000000000000000000000110000000001000000000100100000000010001100101110100101011001100011100111100010011101111000001110110001111001010111011111111110,,,,,,,,,,,,,0.977198123931885,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,C[C@H](Oc1ccc(C#N)cc1C(=O)N1Cc2cn(-c3ccccc3F)nc2C1)C(F)(F)F,VKGADGOKBFTLBI-ZDUSSCGKSA-N,VKGADGOKBFTLBI
3725,4127,c1ccc(CNc2nc(Nc3ccccc3)c3ccccc3n2)cc1,,,1.0,,,5.07,49.84,-4.6,4.13,4,2,326.153146576,5,,,Test,,,0000000000000000000000001000000000000100000000000000100000000000100000000000100101000000000000000101000011000000000000011000100000101010100001001000001010110100111010,,,,,,,,,,,,,0.978403210639954,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,c1ccc(CNc2nc(Nc3ccccc3)c3ccccc3n2)cc1,WOZPPDJBSRWZGH-UHFFFAOYSA-N,WOZPPDJBSRWZGH
3727,4129,CCCCCCOc1ccc(C(=O)CCN2CCN(C)CC2)cc1,,,1.0,,,3.65,32.78,-2.74,3.25,4,0,332.246378264,10,,,Val,,,0000000000000000000000000000000000000000000000000000000000000000000000000010001000001100000010001101000000011010111101011100011110010000110001101011100111101111111110,,,,,,,,,,,,,0.982873380184174,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,CCCCCCOc1ccc(C(=O)CCN2CCN(C)CC2)cc1,UNISUAWDXBDHRH-UHFFFAOYSA-N,UNISUAWDXBDHRH
